ISO,index,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
deu,717,Eurasia,52.0,10.0,0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",105000000.0,"[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
deu,718,Eurasia,52.4166666667,9.66666666667,0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",105000000.0,"[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
deu,719,Eurasia,51.5833333333,11.5,0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",105000000.0,"[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
deu,720,Eurasia,51.0,11.0,0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",105000000.0,"[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
deu,721,Eurasia,45.75,21.25,0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']",105000000.0,"[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
gso,722,Africa,4.7,14.96,0,CAF,,4659080.0,Point(20.9 6.7),1
ell,723,Eurasia,34.75,33.0,0,"['CAN', 'USA', 'SWE', 'ITA', 'GRC', 'TUR', 'EGY', 'GBR', 'RUS', 'DEU', 'UKR', 'ALB', 'CYP', 'GEO', 'KAZ', 'ARM', 'AUS', 'ISR']",15000000.0,"[37894799.0, 331449281.0, 10379295.0, 60317000.0, 10760421.0, 83614362.0, 94798827.0, 66022273.0, 146804372.0, 83149300.0, 42558328.0, 3020209.0, 1141166.0, 3717100.0, 18276500.0, 2930450.0, 24511800.0, 9093000.0, 245246.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(15.0 61.0)', 'Point(12.5 42.5)', 'Point(23.0 38.5)', 'Point(36.0 39.0)', 'Point(29.0 27.0)', 'Point(-2.0 54.6)', 'Point(94.25 66.416666666)', 'Point(10.0 51.0)', 'Point(32.0 49.0)', 'Point(20.0 41.0)', 'Point(33.0 35.0)', 'Point(43.733330555 42.016669444)', 'Point(68.0 48.0)', 'Point(44.95 40.383333)', 'Point(137.0 -28.0)', 'Point(35.0 31.0)', 'Point(41.0 43.15)']",18
ell,724,Eurasia,39.0,22.0,0,"['CAN', 'USA', 'SWE', 'ITA', 'GRC', 'TUR', 'EGY', 'GBR', 'RUS', 'DEU', 'UKR', 'ALB', 'CYP', 'GEO', 'KAZ', 'ARM', 'AUS', 'ISR']",15000000.0,"[37894799.0, 331449281.0, 10379295.0, 60317000.0, 10760421.0, 83614362.0, 94798827.0, 66022273.0, 146804372.0, 83149300.0, 42558328.0, 3020209.0, 1141166.0, 3717100.0, 18276500.0, 2930450.0, 24511800.0, 9093000.0, 245246.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(15.0 61.0)', 'Point(12.5 42.5)', 'Point(23.0 38.5)', 'Point(36.0 39.0)', 'Point(29.0 27.0)', 'Point(-2.0 54.6)', 'Point(94.25 66.416666666)', 'Point(10.0 51.0)', 'Point(32.0 49.0)', 'Point(20.0 41.0)', 'Point(33.0 35.0)', 'Point(43.733330555 42.016669444)', 'Point(68.0 48.0)', 'Point(44.95 40.383333)', 'Point(137.0 -28.0)', 'Point(35.0 31.0)', 'Point(41.0 43.15)']",18
gbj,725,Eurasia,19.0,83.6666666667,0,IND,,1326093247.0,Point(83.0 22.8),1
gdf,726,Africa,11.2333333333,13.8,0,NGA,,190886311.0,Point(8.0 9.0),1
gdb,727,Eurasia,18.75,83.5,0,IND,,1326093247.0,Point(83.0 22.8),1
gid,728,Africa,10.0,14.0,0,"['TCD', 'CMR']",,"[15477751.0, 24053727.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']",2
gaj,729,Papunesia,-6.25,146.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
nlg,730,Papunesia,-9.08333333333,160.25,0,SLB,,611343.0,Point(159.816666666 -9.466666666),1
kat,731,Eurasia,42.0,44.0,0,"['TUR', 'RUS', 'AZE', 'GEO', 'ARM', 'IRN']",3700000.0,"[83614362.0, 146804372.0, 10127874.0, 3717100.0, 2930450.0, 79966230.0]","['Point(36.0 39.0)', 'Point(94.25 66.416666666)', 'Point(47.7 40.3)', 'Point(43.733330555 42.016669444)', 'Point(44.95 40.383333)', 'Point(53.0 32.0)']",6
gcr,732,South America,5.0,-53.0,0,GUF,300000.0,276128.0,Point(-52.99994 3.99886),1
ggd,733,Australia,-18.5,140.5,1,AUS,,24511800.0,Point(137.0 -28.0),1
gnr,734,Australia,-25.25,151.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
guh,735,South America,5.0,-69.0,0,"['VEN', 'COL']",,"[28515829.0, 49065615.0]","['Point(-67.0 8.0)', 'Point(-74.0 4.0)']",2
aaa,736,Africa,7.08333333333,5.75,0,NGA,9000.0,190886311.0,Point(8.0 9.0),1
bfu,737,Eurasia,32.5,77.0,0,IND,,1326093247.0,Point(83.0 22.8),1
glk,738,Eurasia,37.3333333333,50.0,0,IRN,3000000.0,79966230.0,Point(53.0 32.0),1
bcq,739,Africa,7.0,35.75,0,ETH,347000.0,104957438.0,Point(40.0 9.0),1
glj,740,Africa,10.25,19.4166666667,0,TCD,,15477751.0,Point(19.4 15.466667),1
git,741,North America,55.3333333333,-127.75,0,CAN,930.0,37894799.0,Point(-109.0 56.0),1
gue,742,Australia,-17.6666666667,130.666666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
gub,743,South America,-5.0,-46.0,0,BRA,,210147125.0,Point(-53.0 -14.0),1
pue,744,South America,-41.0,-67.0,1,ARG,,44938712.0,Point(-64.0 -34.0),1
gqu,745,Eurasia,22.9166666667,105.5,0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
glg,746,Eurasia,43.0,-8.0,0,"['ESP', 'PRT']",2500000.0,"[46733038.0, 10295909.0]","['Point(-3.5 40.2)', 'Point(-9.183333333 38.7)']",2
gbi,747,Papunesia,2.41666666667,128.333333333,0,IDN,,270625568.0,Point(118.0 -2.0),1
gvf,748,Papunesia,-6.33333333333,144.75,0,PNG,,8935000.0,Point(147.0 -6.3),1
dhg,749,Australia,-12.6666666667,136.75,0,AUS,,24511800.0,Point(137.0 -28.0),1
gum,750,South America,2.5,-76.6666666667,0,COL,,49065615.0,Point(-74.0 4.0),1
kld,751,Australia,-29.8333333333,149.5,0,AUS,,24511800.0,Point(137.0 -28.0),1
kld,752,Australia,-29.5,148.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
gnn,753,Australia,-12.5,135.5,0,AUS,240.0,24511800.0,Point(137.0 -28.0),1
gvs,754,Papunesia,-9.25,150.833333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
guk,755,Africa,12.5,35.8333333333,0,"['SDN', 'ETH']",219000.0,"[40533330.0, 104957438.0]","['Point(32.0 15.0)', 'Point(40.0 9.0)']",2
gva,756,South America,-22.0,-58.0,0,PRY,,6811297.0,Point(-58.0 -23.5),1
wlg,757,Australia,-12.0,134.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
gqa,758,Africa,10.3333333333,12.5833333333,0,NGA,,190886311.0,Point(8.0 9.0),1
gww,759,Australia,-14.25,126.666666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
gvc,760,South America,0.833333333333,-69.5,0,"['BRA', 'COL']",,"[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']",2
gyy,761,Australia,-26.5,146.5,1,AUS,,24511800.0,Point(137.0 -28.0),1
guc,762,South America,12.0,-72.0,0,"['VEN', 'COL']",,"[28515829.0, 49065615.0]","['Point(-67.0 8.0)', 'Point(-74.0 4.0)']",2
gdo,763,Eurasia,42.6666666667,46.0833333333,0,RUS,130.0,146804372.0,Point(94.25 66.416666666),1
ank,764,Africa,8.66666666667,9.75,0,"['TCD', 'NGA']",347005.0,"[15477751.0, 190886311.0]","['Point(19.4 15.466667)', 'Point(8.0 9.0)']",2
ggw,765,Papunesia,-8.08333333333,142.833333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
gju,766,Eurasia,32.75,76.25,0,"['IND', 'PAK']",,"[1326093247.0, 216565318.0]","['Point(83.0 22.8)', 'Point(71.0 30.0)']",2
gkn,767,Africa,4.58333333333,7.33333333333,0,NGA,,190886311.0,Point(8.0 9.0),1
gol,768,Africa,7.25,-10.8333333333,0,"['LBR', 'SLE']",,"[4731906.0, 7557212.0]","['Point(-9.75 6.533333)', 'Point(-12.1 8.5)']",2
gni,769,Australia,-18.3333333333,126.333333333,0,AUS,100.0,24511800.0,Point(137.0 -28.0),1
gow,770,Africa,-4.5,36.5,0,TZA,,57310019.0,Point(34.854 -6.307),1
grj,771,Africa,5.0,-8.0,0,LBR,,4731906.0,Point(-9.75 6.533333),1
kal,772,Eurasia,65.0,-40.0,0,DNK,56200.0,5930987.0,"['Point(-6.844444444 61.97)', 'Point(-40.0 72.0)', 'Point(10.0 56.0)']",1
kal,773,Eurasia,64.0,-51.0,0,DNK,56200.0,5930987.0,"['Point(-6.844444444 61.97)', 'Point(-40.0 72.0)', 'Point(10.0 56.0)']",1
kal,774,Eurasia,60.0,-44.0,0,DNK,56200.0,5930987.0,"['Point(-6.844444444 61.97)', 'Point(-40.0 72.0)', 'Point(10.0 56.0)']",1
cab,775,North America,15.6666666667,-88.0,0,"['BLZ', 'GTM', 'HND', 'NIC']",190000.0,"[374681.0, 17263239.0, 9265067.0, 6217581.0]","['Point(-88.7 17.066666666)', 'Point(-90.25 15.5)', 'Point(-86.816667 14.633333)', 'Point(-85.0 13.0)']",4
gge,776,Australia,-12.25,134.416666667,0,AUS,60.0,24511800.0,Point(137.0 -28.0),1
var,777,North America,27.75,-108.666666667,0,MEX,2136.0,124777324.0,Point(-102.0 23.0),1
gux,778,Africa,12.25,1.0,0,"['TGO', 'BEN', 'BFA', 'NER']",,"[7797694.0, 11175692.0, 19193382.0, 21477348.0]","['Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)', 'Point(-2.066667 12.266667)', 'Point(10.0 17.0)']",4
gur,779,Africa,10.8333333333,-0.916666666667,0,"['GHA', 'BFA']",,"[26908262.0, 19193382.0]","['Point(-0.5 8.0)', 'Point(-2.066667 12.266667)']",2
goa,780,Africa,7.0,-6.0,0,CIV,,24294750.0,Point(-6.0 8.0),1
wrk,781,Australia,-17.0833333333,137.166666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
gyb,782,Papunesia,-4.95,145.666666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
gor,783,Papunesia,0.5,122.0,0,IDN,1000000.0,270625568.0,Point(118.0 -2.0),1
gta,784,South America,-17.0,-58.0,0,BRA,,210147125.0,Point(-53.0 -14.0),1
gug,785,South America,-26.0,-56.0,0,PRY,,6811297.0,Point(-58.0 -23.5),1
gde,786,Africa,10.4166666667,13.4166666667,0,"['CMR', 'NGA']",,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
guf,787,Australia,-12.0,136.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
ktd,788,Australia,-30.0,134.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
ghs,789,Papunesia,-8.0,147.333333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
guj,790,Eurasia,23.0,72.0,0,IND,46857670.0,1326093247.0,Point(83.0 22.8),1
glu,791,Africa,9.5,22.5,0,TCD,,15477751.0,Point(19.4 15.466667),1
kgs,792,Australia,-30.1666666667,152.5,0,AUS,,24511800.0,Point(137.0 -28.0),1
yas,793,Africa,4.58333333333,11.25,0,CMR,,24053727.0,Point(12.0 7.0),1
guz,794,Africa,-0.75,34.8333333333,0,"['KEN', 'TZA']",,"[48468138.0, 57310019.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)']",2
kky,795,Australia,-15.0,144.833333333,0,AUS,780.0,24511800.0,Point(137.0 -28.0),1
guw,796,Africa,6.5,2.5,0,"['BEN', 'NGA']",,"[11175692.0, 190886311.0]","['Point(2.183333333 8.833333333)', 'Point(8.0 9.0)']",2
gbr,797,Africa,9.5,7.0,0,NGA,,190886311.0,Point(8.0 9.0),1
wep,798,Eurasia,52.0,7.5,0,DEU,,83149300.0,Point(10.0 51.0),1
kcg,799,Africa,9.91666666667,8.16666666667,0,NGA,,190886311.0,Point(8.0 9.0),1
guo,800,South America,2.83333333333,-72.0,0,COL,,49065615.0,Point(-74.0 4.0),1
jya,801,Eurasia,31.5,102.0,0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
jya,802,Eurasia,31.6666666667,101.75,0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
hts,803,Africa,-3.75,35.1666666667,0,TZA,800.0,57310019.0,Point(34.854 -6.307),1
hak,804,Eurasia,25.0,116.0,0,"['CHN', 'IDN', 'TWN', 'BRN']",30000000.0,"[1409517397.0, 1443497378.0, 270625568.0, 23593794.0, 428697.0]","['Point(103.451944444 35.844722222)', 'Point(118.0 -2.0)', 'Point(121.0 24.0)', 'Point(114.566667 4.4)']",4
hla,805,Papunesia,-5.25,154.666666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
hmt,806,Papunesia,-7.5,146.25,0,PNG,,8935000.0,Point(147.0 -6.3),1
hni,807,Eurasia,23.0,103.0,0,"['CHN', 'LAO', 'VNM']",740000.0,"[1409517397.0, 1443497378.0, 6858160.0, 94660000.0]","['Point(103.451944444 35.844722222)', 'Point(104.0 18.2)', 'Point(108.0 16.0)']",3
tmd,808,Papunesia,-5.08333333333,144.166666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
had,809,Papunesia,-1.0,134.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
hau,810,Africa,12.0,7.0,0,"['GHA', 'TCD', 'NER', 'NGA', 'TGO', 'BEN', 'BFA', 'CMR']",80000000.0,"[26908262.0, 15477751.0, 21477348.0, 190886311.0, 7797694.0, 11175692.0, 19193382.0, 24053727.0]","['Point(-0.5 8.0)', 'Point(19.4 15.466667)', 'Point(10.0 17.0)', 'Point(8.0 9.0)', 'Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)', 'Point(-2.066667 12.266667)', 'Point(12.0 7.0)']",8
yuf,811,North America,35.75,-112.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
yuf,812,North America,35.5,-113.75,0,USA,,331449281.0,Point(-98.5795 39.828175),1
yuf,813,North America,34.0,-113.333333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
haw,814,Papunesia,19.5833333333,-155.5,0,USA,27200.0,331449281.0,Point(-98.5795 39.828175),1
vay,815,Eurasia,27.25,86.0,0,NPL,,30327877.0,Point(84.0 28.0),1
heb,816,Eurasia,31.75,35.1666666667,0,ISR,9000000.0,9093000.0,Point(35.0 31.0),1
heb,817,Eurasia,31.5,34.8333333333,0,ISR,9000000.0,9093000.0,Point(35.0 31.0),1
hat,818,North America,19.0,-72.5,0,HTI,12000000.0,10981229.0,Point(-72.8 19.0),1
xed,819,Africa,11.8666666667,13.7166666667,0,"['TCD', 'CMR', 'NGA']",,"[15477751.0, 24053727.0, 190886311.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)', 'Point(8.0 9.0)']",3
heh,820,Africa,-8.0,36.0,0,TZA,,57310019.0,Point(34.854 -6.307),1
hei,821,North America,52.0,-127.5,0,CAN,90.0,37894799.0,Point(-109.0 56.0),1
hem,822,Africa,-6.25,27.1666666667,0,COD,,86790567.0,Point(23.656 -2.88),1
her,823,Africa,-20.5833333333,19.0,0,"['BWA', 'NAM']",237000.0,"[2291661.0, 2533794.0]","['Point(23.7 -22.2)', 'Point(17.0 -23.0)']",2
wos,824,Papunesia,-3.83333333333,142.916666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
hid,825,North America,47.0,-102.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
hil,826,Papunesia,10.25,123.0,0,PHL,5700000.0,100981437.0,Point(123.0 12.0),1
hin,827,Eurasia,25.0,77.0,0,"['IND', 'NPL']",322230097.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
hix,828,South America,-1.0,-59.0,0,BRA,500.0,210147125.0,Point(-53.0 -14.0),1
hlb,829,Eurasia,21.0,81.0,0,IND,,1326093247.0,Point(83.0 22.8),1
hur,830,North America,49.2,-123.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
hur,831,North America,49.25,-121.916666667,0,CAN,,37894799.0,Point(-109.0 56.0),1
hur,832,North America,49.1666666667,-123.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
hal,833,Eurasia,14.5,107.5,0,"['VNM', 'LAO']",,"[94660000.0, 6858160.0]","['Point(108.0 16.0)', 'Point(104.0 18.2)']",2
hmr,834,Eurasia,24.1666666667,93.0,0,IND,,1326093247.0,Point(83.0 22.8),1
hub,835,South America,-4.0,-78.0,0,PER,,29381884.0,Point(-76.0 -9.4),1
mww,836,Eurasia,26.0,105.0,0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
hto,837,South America,-0.333333333333,-74.0,0,COL,,49065615.0,Point(-74.0 4.0),1
amf,838,Africa,5.0,36.5,0,ETH,,104957438.0,Point(40.0 9.0),1
hux,839,South America,-2.41666666667,-71.0,0,PER,,29381884.0,Point(-76.0 -9.4),1
hna,840,Africa,10.3333333333,13.8333333333,0,CMR,,24053727.0,Point(12.0 7.0),1
hke,841,Africa,-1.16666666667,28.8333333333,0,COD,,86790567.0,Point(23.656 -2.88),1
gin,842,Eurasia,42.1666666667,46.0,0,RUS,5.0,146804372.0,Point(94.25 66.416666666),1
hnn,843,Papunesia,12.3333333333,121.25,0,PHL,,100981437.0,Point(123.0 12.0),1
hdn,844,North America,54.0,-132.5,0,"['CAN', 'USA']",,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
hoc,845,Eurasia,22.0,86.0,0,IND,1500000.0,1326093247.0,Point(83.0 22.8),1
hoa,846,Papunesia,-8.08333333333,157.5,0,SLB,,611343.0,Point(159.816666666 -9.466666666),1
zgm,847,Eurasia,25.0,118.0,0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
hoo,848,Africa,-5.16666666667,29.9166666667,0,COD,,86790567.0,Point(23.656 -2.88),1
hop,849,North America,36.0,-110.0,0,USA,6780.0,331449281.0,Point(-98.5795 39.828175),1
jup,850,South America,0.166666666667,-69.25,0,"['BRA', 'COL']",,"[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']",2
hre,851,Eurasia,14.6666666667,108.666666667,0,VNM,,94660000.0,Point(108.0 16.0),1
har,852,Africa,9.25,42.1666666667,0,ETH,25810.0,104957438.0,Point(40.0 9.0),1
hss,853,Eurasia,20.0,56.5,0,OMN,,4829480.0,Point(57.0 21.0),1
hus,854,North America,22.0833333333,-99.3333333333,0,MEX,150000.0,124777324.0,Point(-102.0 23.0),1
ygr,855,Papunesia,-6.33333333333,145.333333333,0,PNG,21000.0,8935000.0,Point(147.0 -6.3),1
ygr,856,Papunesia,-6.33333333333,145.416666667,0,PNG,21000.0,8935000.0,Point(147.0 -6.3),1
huc,857,Africa,-25.5,25.0,0,BWA,,2291661.0,Point(23.7 -22.2),1
hch,858,North America,22.0,-104.0,0,MEX,47625.0,124777324.0,Point(-102.0 23.0),1
huu,859,South America,-1.0,-73.5,0,"['PER', 'COL']",,"[29381884.0, 49065615.0]","['Point(-76.0 -9.4)', 'Point(-74.0 4.0)']",2
hun,860,Eurasia,47.0,20.0,0,"['HUN', 'AUT', 'UKR', 'SVK', 'SVN', 'ROU', 'HRV', 'SRB']",15000000.0,"[9769526.0, 8809212.0, 42558328.0, 5397036.0, 2066880.0, 19586539.0, 4105493.0, 7022268.0]","['Point(19.0 47.0)', 'Point(14.0 48.0)', 'Point(32.0 49.0)', 'Point(20.0 49.0)', 'Point(15.0 46.0)', 'Point(25.0 46.0)', 'Point(15.466667 45.25)', 'Point(20.933333333 43.95)']",8
hup,861,North America,41.0833333333,-123.666666667,0,USA,8.0,331449281.0,Point(-98.5795 39.828175),1
huv,862,North America,16.2166666667,-95.0,0,MEX,,124777324.0,Point(-102.0 23.0),1
hwc,863,North America,21.5,-158.0,0,USA,700000.0,331449281.0,Point(-98.5795 39.828175),1
hac,864,Eurasia,35.75,45.5,0,"['IRN', 'IRQ']",40000.0,"[79966230.0, 38274618.0]","['Point(53.0 32.0)', 'Point(43.0 33.0)']",2
hay,865,Africa,-2.0,31.5,0,TZA,,57310019.0,Point(34.854 -6.307),1
csh,866,Eurasia,22.0833333333,92.4166666667,0,MMR,,53370609.0,Point(96.0 22.0),1
huz,867,Eurasia,42.1666666667,46.25,0,"['RUS', 'GEO']",1000.0,"[146804372.0, 3717100.0]","['Point(94.25 66.416666666)', 'Point(43.733330555 42.016669444)']",2
iai,868,Papunesia,-20.4166666667,166.583333333,0,FRA,,66628000.0,Point(2.0 47.0),1
ian,869,Papunesia,-4.25,143.25,0,PNG,,8935000.0,Point(147.0 -6.3),1
tmu,870,Papunesia,-3.16666666667,137.5,0,IDN,,270625568.0,Point(118.0 -2.0),1
iba,871,Papunesia,2.0,112.0,0,"['IDN', 'MYS', 'BRN']",700000.0,"[270625568.0, 31624264.0, 428697.0]","['Point(118.0 -2.0)', 'Point(108.0 3.0)', 'Point(114.566667 4.4)']",3
ibb,872,Africa,5.25,7.83333333333,0,NGA,,190886311.0,Point(8.0 9.0),1
ibg,873,Papunesia,17.5,121.666666667,0,PHL,,100981437.0,Point(123.0 12.0),1
isl,874,Eurasia,65.0,-17.0,0,"['CAN', 'USA', 'DNK', 'ISL']",358000.0,"[37894799.0, 331449281.0, 5827463.0, 357050.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(10.0 56.0)', 'Point(-19.0 65.0)']",4
viv,875,Papunesia,-9.33333333333,150.25,0,PNG,,8935000.0,Point(147.0 -6.3),1
idu,876,Africa,6.91666666667,7.5,0,NGA,,190886311.0,Point(8.0 9.0),1
clk,877,Eurasia,29.3333333333,95.8333333333,0,"['CHN', 'IND']",,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
ita,878,Eurasia,43.75,11.25,0,"['ITA', 'CHE', 'VAT', 'SMR']",64819790.0,"[60317000.0, 8466017.0, 1000.0, 33400.0]","['Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(12.453 41.904)', 'Point(12.466666666 43.933333333)']",4
ita,879,Eurasia,43.0,12.0,0,"['ITA', 'CHE', 'VAT', 'SMR']",64819790.0,"[60317000.0, 8466017.0, 1000.0, 33400.0]","['Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(12.453 41.904)', 'Point(12.466666666 43.933333333)']",4
ifm,880,Africa,-3.66666666667,15.3333333333,0,COG,,5260750.0,Point(15.383330555 -0.75),1
ifb,881,Papunesia,16.8333333333,121.083333333,0,PHL,,100981437.0,Point(123.0 12.0),1
inb,882,South America,1.0,-77.0,0,COL,33000.0,49065615.0,Point(-74.0 4.0),1
ibo,883,Africa,6.0,7.33333333333,0,NGA,18000000.0,190886311.0,Point(8.0 9.0),1
ige,884,Africa,7.0,8.16666666667,0,NGA,,190886311.0,Point(8.0 9.0),1
ign,885,South America,-15.1666666667,-65.4166666667,0,BOL,,11051600.0,Point(-64.991228611 -17.056869611),1
tbi,886,Africa,11.5,34.0,0,SDN,,40533330.0,Point(32.0 15.0),1
ihp,887,Papunesia,-2.91666666667,132.25,0,IDN,,270625568.0,Point(118.0 -2.0),1
pmy,888,Papunesia,-2.5,140.666666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
ijc,889,Africa,4.91666666667,5.66666666667,0,NGA,,190886311.0,Point(8.0 9.0),1
ikx,890,Africa,3.75,34.1666666667,0,UGA,,42862958.0,Point(32.39 1.28),1
arh,891,South America,10.6666666667,-73.75,0,COL,,49065615.0,Point(-74.0 4.0),1
ilb,892,Africa,-15.5833333333,26.5,0,ZMB,,17094130.0,Point(28.0 -14.0),1
mia,893,North America,40.0,-90.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
ilo,894,Papunesia,16.0,121.0,0,PHL,7000000.0,100981437.0,Point(123.0 12.0),1
imn,895,Papunesia,-3.33333333333,141.166666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
szp,896,Papunesia,-2.08333333333,132.083333333,0,IDN,,270625568.0,Point(118.0 -2.0),1
ind,897,Papunesia,0.0,106.0,0,IDN,199000000.0,270625568.0,Point(118.0 -2.0),1
ind,898,Papunesia,-6.16666666667,106.75,0,IDN,199000000.0,270625568.0,Point(118.0 -2.0),1
inh,899,Eurasia,43.1666666667,45.0833333333,0,RUS,322900.0,146804372.0,Point(94.25 66.416666666),1
ynd,900,Australia,-27.75,140.75,1,AUS,,24511800.0,Point(137.0 -28.0),1
ikt,901,North America,63.0,-92.0,0,CAN,765.0,37894799.0,Point(-109.0 56.0),1
ikt,902,North America,68.3333333333,-133.75,0,CAN,765.0,37894799.0,Point(-109.0 56.0),1
ike,903,North America,62.0,-76.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
ike,904,North America,62.0,-73.0,0,CAN,,37894799.0,Point(-109.0 56.0),1
