language,languageLabel,statusLabel,native,ISO,countryLabel,walsCode,IDH,coordinates,Population
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,East Timor,por,0.625,Point(125.75 -8.966667),1296311
http://www.wikidata.org/entity/Q5137,Gujarati,2 Provincial,46857670,guj,India,guj,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,India,tsp,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,India,tml,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q5287,Japanese,1 National,130000000,jpn,Palau,jpn,0.798,Point(134.55 7.466667),21729
http://www.wikidata.org/entity/Q5885,Tamil,2 Provincial,67832790,tam,Malaysia,tsp,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,202225450,por,Taiwan,por,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,Taiwan,por,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q5287,Japanese,1 National,130000000,jpn,Taiwan,jpn,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q5287,Japanese,1 National,130000000,jpn,South Korea,jpn,0.898,Point(128.0 36.0),51466201
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,202225450,por,Angola,por,0.581,Point(17.35 -12.35),29784193
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,Angola,por,0.581,Point(17.35 -12.35),29784193
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,202225450,por,Guinea-Bissau,por,0.455,Point(-15.0 12.0),1861283
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,Guinea-Bissau,por,0.455,Point(-15.0 12.0),1861283
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,202225450,por,Cape Verde,por,0.654,Point(-24.083333333 15.916666666),546388
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,Cape Verde,por,0.654,Point(-24.083333333 15.916666666),546388
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Malawi,eng,0.477,Point(34.0 -13.0),18622104
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Mauritius,eng,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Mauritius,eng,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,202225450,por,Mozambique,por,0.437,Point(35.0 -19.0),29668834
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,Mozambique,por,0.437,Point(35.0 -19.0),29668834
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Namibia,eng,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Namibia,eng,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Nigeria,eng,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Nigeria,eng,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Uganda,eng,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Uganda,eng,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Rwanda,eng,0.524,Point(29.873888888 -1.940277777),12208407
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Rwanda,eng,0.524,Point(29.873888888 -1.940277777),12208407
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,202225450,por,São Tomé and Príncipe,por,0.589,Point(6.6 0.316667),204327
http://www.wikidata.org/entity/Q5146,Portuguese,1 National,254300000,por,São Tomé and Príncipe,por,0.589,Point(6.6 0.316667),204327
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Seychelles,eng,0.797,Point(52.766667 -7.1),95843
http://www.wikidata.org/entity/Q1860,English,1 National,753359540,eng,Seychelles,eng,0.797,Point(52.766667 -7.1),95843
http://www.wikidata.org/entity/Q1860,English,1 National,379007140,eng,Sierra Leone,eng,0.419,Point(-12.1 8.5),7557212
