language,languageLabel,statusLabel,native,ISO,countryLabel,IDH,coordinates,Population
http://www.wikidata.org/entity/Q294,islandés,1 nacional,321040,isl,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q294,islandés,1 nacional,358000,isl,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,403000,mlt,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,482880,mlt,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,303000,ltz,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,391200,ltz,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,303000,ltz,Luxemburgo,0.892,Point(6.13 49.77),626108
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,391200,ltz,Luxemburgo,0.892,Point(6.13 49.77),626108
http://www.wikidata.org/entity/Q1412,finés,1 nacional,272000,fin,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q1412,finés,1 nacional,272000,fin,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q294,islandés,1 nacional,321040,isl,Dinamarca,0.929,Point(10.0 56.0),5827463
http://www.wikidata.org/entity/Q294,islandés,1 nacional,358000,isl,Dinamarca,0.929,Point(10.0 56.0),5827463
http://www.wikidata.org/entity/Q809,polaco,1 nacional,454000,pol,Polonia,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q26245,rusino,6a vigorosa,610000,rue,Polonia,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q33441,friulano,4 educacional,300000,fur,Italia,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q27776,idioma adigué,2 provincial,575900,ady,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q29507,asturiano,6b amenazada,450000,ast,Portugal,0.83,Point(-9.183333333 38.7),10295909
http://www.wikidata.org/entity/Q33856,papiamento,1 nacional,319000,pap,Países Bajos,0.922,Point(5.55 52.316666666),17282163
http://www.wikidata.org/entity/Q33856,papiamento,1 nacional,321300,pap,Países Bajos,0.922,Point(5.55 52.316666666),17282163
http://www.wikidata.org/entity/Q33856,papiamento,1 nacional,319000,pap,Países Bajos,0.931,Point(5.55 52.316666666),17282163
http://www.wikidata.org/entity/Q33856,papiamento,1 nacional,321300,pap,Países Bajos,0.931,Point(5.55 52.316666666),17282163
http://www.wikidata.org/entity/Q13354,maya,5 en desarrollo,706000,yua,México,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q7495,arí,4 educacional,253000,aiw,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q7495,arí,4 educacional,285000,aiw,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q33178,Idioma berta,4 educacional,367000,wti,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q8752,euskera,2 provincial,464000,eus,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q8752,euskera,2 provincial,537860,eus,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,303000,ltz,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,391200,ltz,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q13198,criollo de Reunión,6a vigorosa,600000,rcf,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q33302,lengua de señas francesa,5 en desarrollo,283000,fsl,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q9142,irlandés,3 amplia comunicación,276310,gle,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,403000,mlt,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,482880,mlt,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q9309,galés,2 provincial,724000,cym,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q33000,Lengua de señas británica,5 en desarrollo,327000,bfi,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q1412,finés,1 nacional,272000,fin,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q13238,udmurto,6b amenazada,324000,udm,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q13238,udmurto,6b amenazada,340530,udm,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q27776,idioma adigué,2 provincial,575900,ady,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q29561,ávaro,3 amplia comunicación,715000,ava,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q29561,ávaro,3 amplia comunicación,766500,ava,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33509,ingusetio,4 educacional,322900,inh,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33634,kalmuko,2 provincial,431800,xal,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33714,idioma karachayo-bálkaro,5 en desarrollo,305364,krc,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33714,idioma karachayo-bálkaro,5 en desarrollo,310400,krc,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,303000,ltz,Alemania,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q9051,luxemburgués,4 educacional,391200,ltz,Alemania,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q294,islandés,1 nacional,321040,isl,Islandia,0.899,Point(-19.0 65.0),357050
http://www.wikidata.org/entity/Q294,islandés,1 nacional,358000,isl,Islandia,0.899,Point(-19.0 65.0),357050
http://www.wikidata.org/entity/Q1412,finés,1 nacional,272000,fin,Estonia,0.861,Point(26.0 59.0),1324820
http://www.wikidata.org/entity/Q26245,rusino,6a vigorosa,610000,rue,Ucrania,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q26245,rusino,6a vigorosa,610000,rue,Eslovaquia,0.844,Point(20.0 49.0),5397036
http://www.wikidata.org/entity/Q26245,rusino,6a vigorosa,610000,rue,Rumania,0.793,Point(25.0 46.0),19586539
http://www.wikidata.org/entity/Q26245,rusino,6a vigorosa,610000,rue,Croacia,0.831,Point(15.466667 45.25),4105493
http://www.wikidata.org/entity/Q29561,ávaro,3 amplia comunicación,715000,ava,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q29561,ávaro,3 amplia comunicación,766500,ava,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q13359,megreliano,6a vigorosa,345530,xmf,Georgia,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q29561,ávaro,3 amplia comunicación,715000,ava,Georgia,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q29561,ávaro,3 amplia comunicación,766500,ava,Georgia,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,403000,mlt,Malta,0.839,Point(14.5 35.883333333),465292
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,482880,mlt,Malta,0.839,Point(14.5 35.883333333),465292
http://www.wikidata.org/entity/Q13354,maya,5 en desarrollo,706000,yua,Belice,0.715,Point(-88.7 17.066666666),374681
http://www.wikidata.org/entity/Q33730,mapuche,6b amenazada,300000,arn,Chile,0.832,Point(-71.0 -33.0),18054726
http://www.wikidata.org/entity/Q26245,rusino,6a vigorosa,610000,rue,Serbia,0.771,Point(20.933333333 43.95),7022268
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,403000,mlt,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q9166,maltés,1 nacional,482880,mlt,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q9309,galés,2 provincial,724000,cym,Argentina,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q33730,mapuche,6b amenazada,300000,arn,Argentina,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q13284,sora,5 en desarrollo,410000,srb,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q13292,saurashtra,5 en desarrollo,300000,saz,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q28433,ao,4 educacional,261000,njo,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q32656,dhivehi,1 nacional,340500,div,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q32952,Chakma,5 en desarrollo,326000,ccp,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33295,fiyiano,4 educacional,320000,fij,Fiyi,0.741,Point(178.0 -18.0),905502
http://www.wikidata.org/entity/Q33295,fiyiano,4 educacional,330000,fij,Fiyi,0.741,Point(178.0 -18.0),905502
http://www.wikidata.org/entity/Q33295,fiyiano,4 educacional,341270,fij,Fiyi,0.741,Point(178.0 -18.0),905502
http://www.wikidata.org/entity/Q13354,maya,5 en desarrollo,706000,yua,Guatemala,0.627,Point(-90.25 15.5),17263239
http://www.wikidata.org/entity/Q27776,idioma adigué,2 provincial,575900,ady,Jordania,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q32656,dhivehi,1 nacional,340500,div,Maldivas,0.717,Point(73.51 4.18),436330
http://www.wikidata.org/entity/Q32952,Chakma,5 en desarrollo,326000,ccp,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q27776,idioma adigué,2 provincial,575900,ady,Siria,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q32952,Chakma,5 en desarrollo,326000,ccp,Bangladés,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q33595,iracú,5 en desarrollo,460000,irk,Tanzania,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q33281,chabacano,4 educacional,300000,cbk,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q33281,chabacano,4 educacional,431000,cbk,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q33720,Kinaray-a,4 educacional,380000,krj,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q33178,Idioma berta,4 educacional,367000,wti,Sudán,0.502,Point(32.0 15.0),40533330
http://www.wikidata.org/entity/Q9142,irlandés,3 amplia comunicación,1030000,gle,Irlanda,0.916,Point(-8.0 53.0),4761865
http://www.wikidata.org/entity/Q14549,escocés,5 en desarrollo,1500000,sco,Irlanda,0.916,Point(-8.0 53.0),4761865
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q30319,silesio,6a vigorosa,522000,szl,Polonia,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q33350,checheno,2 provincial,1393900,che,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q33357,tártaro de Crimea,5 en desarrollo,552740,crh,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q33025,Idioma beya,5 en desarrollo,1178000,bej,Egipto,0.696,Point(29.0 27.0),94798827
http://www.wikidata.org/entity/Q27811,Idioma afar,2 provincial,1600000,aar,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q33675,Nuer,4 educacional,900000,nus,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q32238,Dagbani,4 educacional,1000000,dag,Ghana,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q33287,Idioma ga,4 educacional,745000,gaa,Ghana,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q23014,alemán palatino,6a vigorosa,1000000,pfl,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q9142,irlandés,3 amplia comunicación,1030000,gle,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q14549,escocés,5 en desarrollo,1500000,sco,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q33332,Jingpho,3 amplia comunicación,940000,kac,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q33335,Khmu,5 en desarrollo,480000,kjg,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q33332,Jingpho,3 amplia comunicación,940000,kac,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q33335,Khmu,5 en desarrollo,480000,kjg,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q13389,bashkir,2 provincial,1200000,bak,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q31746,Idioma lezgui,4 educacional,633610,lez,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33348,chuvasio,2 provincial,1279650,chv,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33350,checheno,2 provincial,1393900,che,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33357,tártaro de Crimea,5 en desarrollo,552740,crh,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q23014,alemán palatino,6a vigorosa,1000000,pfl,Alemania,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Alemania,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q33348,chuvasio,2 provincial,1279650,chv,Bielorrusia,0.798,Point(28.046666666 53.528333333),9349645
http://www.wikidata.org/entity/Q33348,chuvasio,2 provincial,1279650,chv,Ucrania,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q33357,tártaro de Crimea,5 en desarrollo,552740,crh,Ucrania,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q30319,silesio,6a vigorosa,522000,szl,República Checa,0.878,Point(16.0 50.0),10701777
http://www.wikidata.org/entity/Q33357,tártaro de Crimea,5 en desarrollo,552740,crh,Rumania,0.793,Point(25.0 46.0),19586539
http://www.wikidata.org/entity/Q33357,tártaro de Crimea,5 en desarrollo,552740,crh,Bulgaria,0.782,Point(25.5 42.75),7000039
http://www.wikidata.org/entity/Q31746,Idioma lezgui,4 educacional,633610,lez,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q33350,checheno,2 provincial,1393900,che,Georgia,0.754,Point(43.733330555 42.016669444),3717100
http://www.wikidata.org/entity/Q33348,chuvasio,2 provincial,1279650,chv,Kazajistán,0.8,Point(68.0 48.0),18276500
http://www.wikidata.org/entity/Q33350,checheno,2 provincial,1393900,che,Kazajistán,0.8,Point(68.0 48.0),18276500
http://www.wikidata.org/entity/Q33012,Batak Karo,6b amenazada,600000,btx,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33190,idioma buguinés,3 amplia comunicación,500000,bug,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33424,Idioma iban,3 amplia comunicación,700000,iba,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33643,Makassarese,6b amenazada,1600000,mak,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q32704,venda,1 nacional,1064000,ven,Sudáfrica,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q33628,Idioma lozi,4 educacional,600000,loz,Sudáfrica,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q33348,chuvasio,2 provincial,1279650,chv,Uzbekistán,0.71,Point(66.0 41.0),33570609
http://www.wikidata.org/entity/Q33541,Idioma karakalpako,5 en desarrollo,583410,kaa,Uzbekistán,0.71,Point(66.0 41.0),33570609
http://www.wikidata.org/entity/Q9205,camboyano,1 nacional,1000000,khm,Camboya,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q33364,Idioma fur,5 en desarrollo,746000,fvr,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q33223,Idioma bodo,5 en desarrollo,603000,brx,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33223,Idioma bodo,5 en desarrollo,1482929,brx,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33270,Ho,5 en desarrollo,1500000,hoc,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33332,Jingpho,3 amplia comunicación,940000,kac,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33584,Khasi,2 provincial,843000,kha,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33584,Khasi,2 provincial,865000,kha,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33726,Lenguas khandeshi,6a vigorosa,1500000,khn,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33868,meitei,2 provincial,1470000,mni,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q13192,kashgai,6a vigorosa,995000,qxq,Irán,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q33350,checheno,2 provincial,1393900,che,Jordania,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Jordania,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q33335,Khmu,5 en desarrollo,480000,kjg,Laos,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q33424,Idioma iban,3 amplia comunicación,700000,iba,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q13349,mon,5 en desarrollo,850000,mnw,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q33332,Jingpho,3 amplia comunicación,940000,kac,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Arabia Saudita,0.853,Point(44.116667 23.716667),33000000
http://www.wikidata.org/entity/Q33522,Idioma cabardiano,5 en desarrollo,1600000,kbd,Siria,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q13349,mon,5 en desarrollo,850000,mnw,Tailandia,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q33335,Khmu,5 en desarrollo,480000,kjg,Tailandia,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q9205,camboyano,1 nacional,1000000,khm,Vietnam,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q33335,Khmu,5 en desarrollo,480000,kjg,Vietnam,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q33584,Khasi,2 provincial,843000,kha,Bangladés,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q33584,Khasi,2 provincial,865000,kha,Bangladés,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Malí,0.427,Point(-4.0 17.0),18541980
http://www.wikidata.org/entity/Q33424,Idioma iban,3 amplia comunicación,700000,iba,Brunéi,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q33628,Idioma lozi,4 educacional,600000,loz,Zambia,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q32704,venda,1 nacional,1064000,ven,Zimbabue,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q33628,Idioma lozi,4 educacional,600000,loz,Zimbabue,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q33675,Nuer,4 educacional,900000,nus,Sudán del Sur,0.388,Point(30.0 7.0),12575714
http://www.wikidata.org/entity/Q33628,Idioma lozi,4 educacional,600000,loz,Botsuana,0.717,Point(23.7 -22.2),2291661
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Burkina Faso,0.423,Point(-2.066667 12.266667),19193382
http://www.wikidata.org/entity/Q33484,fang,3 amplia comunicación,858000,fan,República del Congo,0.606,Point(15.383330555 -0.75),5260750
http://www.wikidata.org/entity/Q27811,Idioma afar,2 provincial,1600000,aar,Yibuti,0.476,Point(42.433333 11.8),956985
http://www.wikidata.org/entity/Q33484,fang,3 amplia comunicación,858000,fan,Guinea Ecuatorial,0.591,Point(10.0 1.5),1267689
http://www.wikidata.org/entity/Q27811,Idioma afar,2 provincial,1600000,aar,Eritrea,0.44,Point(38.25 15.483333),3497000
http://www.wikidata.org/entity/Q33025,Idioma beya,5 en desarrollo,1178000,bej,Eritrea,0.44,Point(38.25 15.483333),3497000
http://www.wikidata.org/entity/Q33484,fang,3 amplia comunicación,858000,fan,Gabón,0.702,Point(11.5 -0.683330555),2025137
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Gambia,0.46,Point(-15.5 13.5),2100568
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Guinea,0.459,Point(-11.0 10.0),12717176
http://www.wikidata.org/entity/Q33339,Criollo de Guinea-Bisáu,5 en desarrollo,500000,pov,Guinea-Bisáu,0.455,Point(-15.0 12.0),1861283
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Guinea-Bisáu,0.455,Point(-15.0 12.0),1861283
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Costa de Marfil,0.492,Point(-6.0 8.0),24294750
http://www.wikidata.org/entity/Q33484,fang,3 amplia comunicación,858000,fan,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Liberia,0.435,Point(-9.75 6.533333),4731906
http://www.wikidata.org/entity/Q33661,criollo mauriciano,3 amplia comunicación,600000,mfe,Mauricio,0.79,Point(57.5 -20.2),1264613
http://www.wikidata.org/entity/Q33628,Idioma lozi,4 educacional,600000,loz,Namibia,0.647,Point(17.0 -23.0),2533794
http://www.wikidata.org/entity/Q33368,Idioma luganda,3 amplia comunicación,1000000,lug,Uganda,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q33484,fang,3 amplia comunicación,858000,fan,Santo Tomé y Príncipe,0.589,Point(6.6 0.316667),204327
http://www.wikidata.org/entity/Q33339,Criollo de Guinea-Bisáu,5 en desarrollo,500000,pov,Senegal,0.505,Point(-14.283333 14.366667),15850567
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Senegal,0.505,Point(-14.283333 14.366667),15850567
http://www.wikidata.org/entity/Q33678,mandinga,5 en desarrollo,1350000,mnk,Sierra Leona,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q33025,Idioma beya,5 en desarrollo,1178000,bej,Sudán,0.502,Point(32.0 15.0),40533330
http://www.wikidata.org/entity/Q36748,griego póntico,6a vigorosa,778000,pnt,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q34219,valón,6b amenazada,600000,wln,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q35602,Pidgin hawaiano,5 en desarrollo,700000,hwc,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q36748,griego póntico,6a vigorosa,778000,pnt,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q34024,picardo,8b casi extinta,500000,pcd,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q34024,picardo,8b casi extinta,700000,pcd,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q34219,valón,6b amenazada,600000,wln,Bélgica,0.89,Point(4.668055555 50.641111111),11431406
http://www.wikidata.org/entity/Q213434,Idioma samogitiano,5 en desarrollo,500000,sgs,Lituania,0.839,Point(24.0 55.2),2790842
http://www.wikidata.org/entity/Q36748,griego póntico,6a vigorosa,778000,pnt,Grecia,0.865,Point(23.0 38.5),10760421
http://www.wikidata.org/entity/Q33968,osetio,5 en desarrollo,599250,oss,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q36748,griego póntico,6a vigorosa,778000,pnt,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q2360396,Balkan Gagauz Turkish,7 en transición,464000,bgx,Turquía,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q34125,Idioma tetun,5 en desarrollo,463500,tet,Portugal,0.83,Point(-9.183333333 38.7),10295909
http://www.wikidata.org/entity/Q34934,Awngi,4 educacional,490000,awn,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q35481,idioma kafa,4 educacional,835000,kbr,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q34024,picardo,8b casi extinta,500000,pcd,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q34024,picardo,8b casi extinta,700000,pcd,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q34219,valón,6b amenazada,600000,wln,Francia,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q36556,tai nüa,4 educacional,650000,tdd,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q36948,Tai Lü,2 provincial,700000,khb,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56407,Tai Dam,5 en desarrollo,760000,blt,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56509,Amdo Tibetan,6a vigorosa,810000,adx,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56516,Hani,6a vigorosa,740000,hni,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56643,Akha,5 en desarrollo,560000,ahk,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56643,Akha,5 en desarrollo,600000,ahk,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q934738,Hlai,6a vigorosa,700000,lic,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q36556,tai nüa,4 educacional,650000,tdd,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q36948,Tai Lü,2 provincial,700000,khb,China,0.752,Point(103.451944444 35.844722222),1443497378
