,ISO,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
612,rmt,Eurasia,32.0,35.0,0.0,TUR,1340000.0,83614362.0,Point(36.0 39.0),1
613,kmc,Eurasia,27.0,109.0,0.0,CHN,1500000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
614,tds,Papunesia,-3.33333333333,138.166666667,0.0,IDN,70.0,270625568.0,Point(118.0 -2.0),1
615,dow,Africa,8.66666666667,13.0833333333,0.0,CMR,18000.0,24053727.0,Point(12.0 7.0),1
616,dhv,Papunesia,-21.0,167.25,0.0,FRA,13000.0,66628000.0,Point(2.0 47.0),1
617,dar,Eurasia,42.25,47.4166666667,0.0,RUS,495310.0,146804372.0,Point(94.25 66.416666666),1
618,prs,Eurasia,35.0,66.0,0.0,AFG,9600000.0,36643815.0,Point(66.0 34.0),1
619,drd,Eurasia,30.0,79.75,0.0,IND,1750.0,1326093247.0,Point(83.0 22.8),1
620,dan,Eurasia,56.0,10.0,0.0,"['DNK', 'DEU', 'GRL', 'FRO']",6000000.0,"[5930987.0, 5827463.0, 83149300.0, 56081.0, 52154.0]","['Point(-6.844444444 61.97)', 'Point(-40.0 72.0)', 'Point(10.0 56.0)', 'Point(10.0 51.0)', 'Point(-6.844480555 61.969944444)']",4
621,dts,Africa,14.4166666667,-3.25,0.0,MLI,50000.0,18541980.0,Point(-4.0 17.0),1
622,dua,Africa,4.0,9.41666666667,0.0,CMR,87700.0,24053727.0,Point(12.0 7.0),1
623,gwd,Africa,5.5,37.25,0.0,ETH,69000.0,104957438.0,Point(40.0 9.0),1
624,dud,Africa,11.1666666667,5.08333333333,,NGA,73000.0,190886311.0,Point(8.0 9.0),1
625,duu,Eurasia,28.0,98.3333333333,0.0,"['CHN', 'MMR']",14225.0,"[1409517397.0, 1443497378.0, 53370609.0]","['Point(103.451944444 35.844722222)', 'Point(96.0 22.0)']",2
626,vam,Papunesia,-2.68333333333,141.3,0.0,PNG,2700.0,8935000.0,Point(147.0 -6.3),1
627,duc,Papunesia,-5.5,142.5,0.0,PNG,20000.0,8935000.0,Point(147.0 -6.3),1
628,zea,Eurasia,51.5,3.75,0.0,NLD,220000.0,"[17282163.0, 17100715.0]","['Point(5.55 52.316666666)', 'Point(4.883333333 52.366666666)']",1
629,dbl,Australia,-17.8333333333,145.583333333,0.0,AUS,52.0,24511800.0,Point(137.0 -28.0),1
630,dyi,Africa,8.41666666667,-4.41666666667,0.0,CIV,95500.0,24294750.0,Point(-6.0 8.0),1
631,dyu,Africa,9.83333333333,-4.66666666667,0.0,"['MLI', 'BFA', 'CIV']",2700000.0,"[18541980.0, 19193382.0, 24294750.0]","['Point(-4.0 17.0)', 'Point(-2.066667 12.266667)', 'Point(-6.0 8.0)']",3
632,igb,Africa,8.16666666667,7.0,0.0,NGA,2000000.0,190886311.0,Point(8.0 9.0),1
633,etr,Papunesia,-6.16666666667,142.666666667,0.0,PNG,1670.0,8935000.0,Point(147.0 -6.3),1
634,efi,Africa,4.91666666667,8.5,0.0,NGA,2664620.0,190886311.0,Point(8.0 9.0),1
635,ega,Africa,5.5,-5.5,0.0,CIV,2500.0,24294750.0,Point(-6.0 8.0),1
636,enn,Africa,5.16666666667,6.38333333333,0.0,NGA,211000.0,190886311.0,Point(8.0 9.0),1
637,eip,Papunesia,-4.33333333333,140.083333333,0.0,IDN,3000.0,270625568.0,Point(118.0 -2.0),1
638,etu,Africa,5.41666666667,8.66666666667,0.0,"['CMR', 'NGA']",116700.0,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
639,ekg,Papunesia,-3.83333333333,135.5,0.0,IDN,100000.0,270625568.0,Point(118.0 -2.0),1
640,eko,Africa,-16.5,39.5,0.0,MOZ,140000.0,29668834.0,Point(35.0 -19.0),1
641,mrf,Papunesia,-3.0,140.5,0.0,IDN,300.0,270625568.0,Point(118.0 -2.0),1
642,emp,South America,6.83333333333,-77.1666666667,0.0,"['COL', 'PAN']",72200.0,"[49065615.0, 4098587.0]","['Point(-74.0 4.0)', 'Point(-80.366667 8.616667)']",2
643,cmi,South America,5.0,-76.0,0.0,COL,88700.0,49065615.0,Point(-74.0 4.0),1
644,eme,South America,3.16666666667,-52.4166666667,0.0,GUF,400.0,276128.0,Point(-52.99994 3.99886),1
645,emb,Papunesia,1.16666666667,112.333333333,0.0,IDN,10000.0,270625568.0,Point(118.0 -2.0),1
646,amy,Australia,-13.5,130.0,0.0,AUS,30.0,24511800.0,Point(137.0 -28.0),1
647,enq,Papunesia,-5.5,143.666666667,0.0,PNG,230000.0,8935000.0,Point(147.0 -6.3),1
648,eng,Eurasia,52.0,0.0,0.0,"['CAN', 'IRL', 'USA', 'KEN', 'ETH', 'GHA', 'GBR', 'MLT', 'BLZ', 'BRB', 'ZAF', 'SGP', 'BHR', 'AUS', 'KHM', 'NZL', 'IND', 'TUV', 'TON', 'WSM', 'SLB', 'VUT', 'PNG', 'PLW', 'NRU', 'FSM', 'MHL', 'KIR', 'FJI', 'GUY', 'TTO', 'VCT', 'LCA', 'KNA', 'JAM', 'GRD', 'BHS', 'ATG', 'DMA', 'JEY', 'ISR', 'LBN', 'MDV', 'MYS', 'OMN', 'PAK', 'LKA', 'ARE', 'BTN', 'BRN', 'TZA', 'PHL', 'ZMB', 'ZWE', 'SSD', 'BWA', 'ERI', 'GMB', 'CMR', 'LSO', 'LBR', 'MDG', 'MWI', 'MUS', 'NAM', 'NGA', 'UGA', 'RWA', 'SYC', 'SLE', 'SDN', 'SWZ', 'GIB', 'CYM', 'FLK', 'IMN', 'VIR', 'MSR', 'ASM', 'TCA', 'ABW', 'BMU', 'AIA', 'GGY', 'VGB', 'SXM', 'COK', 'NIU', 'PCN', 'TKL', 'IOT', 'MAF', 'SHN']",753359540.0,"[37894799.0, 4761865.0, 331449281.0, 48468138.0, 104957438.0, 26908262.0, 66022273.0, 465292.0, 374681.0, 285719.0, 59622350.0, 5888926.0, 1492584.0, 24511800.0, 16005373.0, 5112300.0, 1326093247.0, 11192.0, 108020.0, 196440.0, 611343.0, 276244.0, 8935000.0, 21729.0, 13650.0, 105544.0, 53127.0, 119940.0, 905502.0, 777859.0, 1369125.0, 109897.0, 178844.0, 55345.0, 2890299.0, 107825.0, 395361.0, 102012.0, 73925.0, 105500.0, 9093000.0, 6100075.0, 436330.0, 31624264.0, 4829480.0, 216565318.0, 21444000.0, 9400145.0, 807610.0, 428697.0, 57310019.0, 100981437.0, 17094130.0, 16529904.0, 12575714.0, 2291661.0, 3497000.0, 2100568.0, 24053727.0, 2233339.0, 4731906.0, 25570895.0, 18622104.0, 1264613.0, 2533794.0, 190886311.0, 42862958.0, 12208407.0, 95843.0, 7557212.0, 40533330.0, 1124753.0, 33140.0, 58435.0, 4550.0, 85888.0, 104901.0, 5215.0, 55689.0, 33098.0, 102911.0, 65024.0, 16086.0, 63026.0, 31758.0, 37132.0, 17434.0, 1612.0, 50.0, 1499.0, 4000.0, 35684.0, 4534.0]","['Point(-109.0 56.0)', 'Point(-8.0 53.0)', 'Point(-98.5795 39.828175)', 'Point(38.0 0.1)', 'Point(40.0 9.0)', 'Point(-0.5 8.0)', 'Point(-2.0 54.6)', 'Point(14.5 35.883333333)', 'Point(-88.7 17.066666666)', 'Point(-59.5525 13.17)', 'Point(24.0 -29.0)', 'Point(103.8 1.3)', 'Point(50.551111 26.0675)', 'Point(137.0 -28.0)', 'Point(105.0 12.6)', 'Point(174.0 -41.2)', 'Point(83.0 22.8)', 'Point(178.005556 -7.475)', 'Point(-174.810278 -20.587778)', 'Point(-172.0 -14.0)', 'Point(159.816666666 -9.466666666)', 'Point(168.016669444 -16.633330555)', 'Point(147.0 -6.3)', 'Point(134.55 7.466667)', 'Point(166.933333333 -0.533333333)', 'Point(158.183333333 6.916666666)', 'Point(171.066666666 7.116666666)', 'Point(173.033333333 1.466666666)', 'Point(178.0 -18.0)', 'Point(-59.316667 5.733333)', 'Point(-61.516666666 10.666666666)', 'Point(-61.233333333 13.166666666)', 'Point(-61.0 13.883333)', 'Point(-62.666667 17.33)', 'Point(-77.4 18.18)', 'Point(-61.666667 12.116667)', 'Point(-76.4 23.7)', 'Point(-61.85 17.116666666)', 'Point(-61.333333 15.416667)', 'Point(-2.11 49.19)', 'Point(35.0 31.0)', 'Point(35.766667 33.833333)', 'Point(73.51 4.18)', 'Point(108.0 3.0)', 'Point(57.0 21.0)', 'Point(71.0 30.0)', 'Point(81.0 7.0)', 'Point(54.3 24.4)', 'Point(90.5 27.45)', 'Point(114.566667 4.4)', 'Point(34.854 -6.307)', 'Point(123.0 12.0)', 'Point(28.0 -14.0)', 'Point(30.0 -19.0)', 'Point(30.0 7.0)', 'Point(23.7 -22.2)', 'Point(38.25 15.483333)', 'Point(-15.5 13.5)', 'Point(12.0 7.0)', 'Point(28.25 -29.55)', 'Point(-9.75 6.533333)', 'Point(47.0 -20.0)', 'Point(34.0 -13.0)', 'Point(57.5 -20.2)', 'Point(17.0 -23.0)', 'Point(8.0 9.0)', 'Point(32.39 1.28)', 'Point(29.873888888 -1.940277777)', 'Point(52.766667 -7.1)', 'Point(-12.1 8.5)', 'Point(32.0 15.0)', 'Point(31.433333 -26.483333)', 'Point(-5.345361111 36.13775)', 'Point(-80.5 19.5)', 'Point(-59.0 -51.75)', 'Point(-4.525 54.235)', 'Point(-64.833333 18.333333)', 'Point(-62.2 16.75)', 'Point(-170.7075 -14.295833)', 'Point(-71.8 21.78)', 'Point(-69.97422388 12.51106253)', 'Point(-64.75167 32.30444)', 'Point(-64.75 32.333333)', 'Point(-63.048888888 18.227222222)', 'Point(-2.583333333 49.45)', 'Point(-64.5 18.5)', 'Point(-63.067777777 18.031944444)', 'Point(-159.783333333 -21.233333333)', 'Point(-169.916666666 -19.05)', 'Point(-130.1045778 -25.0677812)', 'Point(-171.833333333 -9.166666666)', 'Point(71.5 -6.0)', 'Point(-63.06 18.075277777)', 'Point(-5.7181 -15.9245)']",93
649,eno,Papunesia,-5.41666666667,102.25,0.0,IDN,1500.0,270625568.0,Point(118.0 -2.0),1
650,gey,Africa,-0.5,25.25,0.0,COD,15000.0,86790567.0,Point(23.656 -2.88),1
651,sja,South America,3.0,-77.0,0.0,COL,3552.0,49065615.0,Point(-74.0 4.0),1
652,erk,Papunesia,-17.75,168.416666667,0.0,VUT,6000.0,276244.0,Point(168.016669444 -16.633330555),1
653,erg,Papunesia,-18.8333333333,169.166666667,0.0,VUT,1900.0,276244.0,Point(168.016669444 -16.633330555),1
654,ese,South America,-11.0,-66.0,0.0,"['PER', 'BOL']",1110.0,"[29381884.0, 11051600.0]","['Point(-76.0 -9.4)', 'Point(-64.991228611 -17.056869611)']",2
655,esq,North America,36.25,-121.75,0.0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
656,est,Eurasia,59.0,26.0,,EST,1251770.0,1324820.0,Point(26.0 59.0),1
657,ets,Africa,7.25,6.5,0.0,NGA,,190886311.0,Point(8.0 9.0),1
658,opt,North America,29.1666666667,-109.666666667,1.0,MEX,0.0,124777324.0,Point(-102.0 23.0),1
659,evn,Eurasia,56.0,125.0,0.0,"['CHN', 'RUS']",15800.0,"[1409517397.0, 1443497378.0, 146804372.0]","['Point(103.451944444 35.844722222)', 'Point(94.25 66.416666666)']",2
660,evn,Eurasia,49.0,117.0,0.0,"['CHN', 'RUS']",15800.0,"[1409517397.0, 1443497378.0, 146804372.0]","['Point(103.451944444 35.844722222)', 'Point(94.25 66.416666666)']",2
661,evn,Eurasia,48.0,120.0,0.0,"['CHN', 'RUS']",15800.0,"[1409517397.0, 1443497378.0, 146804372.0]","['Point(103.451944444 35.844722222)', 'Point(94.25 66.416666666)']",2
662,eve,Eurasia,68.0,130.0,0.0,RUS,5660.0,146804372.0,Point(94.25 66.416666666),1
663,ewe,Africa,6.0,1.0,0.0,"['GHA', 'TGO']",3000000.0,"[26908262.0, 7797694.0]","['Point(-0.5 8.0)', 'Point(1.183333 8.25)']",2
664,ewe,Africa,6.33333333333,0.416666666667,0.0,"['GHA', 'TGO']",3000000.0,"[26908262.0, 7797694.0]","['Point(-0.5 8.0)', 'Point(1.183333 8.25)']",2
665,ewo,Africa,4.0,12.0,0.0,CMR,578000.0,24053727.0,Point(12.0 7.0),1
666,eya,North America,60.5,-145.0,0.0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
667,fao,Eurasia,62.0,-7.0,0.0,"['FRO', 'DNK']",69150.0,"[52154.0, 5930987.0]","['Point(-6.844480555 61.969944444)', 'Point(-6.844444444 61.97)', 'Point(-40.0 72.0)', 'Point(10.0 56.0)']",2
668,faa,Papunesia,-6.58333333333,143.333333333,0.0,PNG,1100.0,8935000.0,Point(147.0 -6.3),1
669,fuh,Africa,14.0,0.0,0.0,"['BEN', 'BFA', 'NER']",200000.0,"[11175692.0, 19193382.0, 21477348.0]","['Point(2.183333333 8.833333333)', 'Point(-2.066667 12.266667)', 'Point(10.0 17.0)']",3
670,fuh,Africa,13.5,0.5,0.0,"['BEN', 'BFA', 'NER']",200000.0,"[11175692.0, 19193382.0, 21477348.0]","['Point(2.183333333 8.833333333)', 'Point(-2.066667 12.266667)', 'Point(10.0 17.0)']",3
671,frs,Eurasia,53.5833333333,7.5,0.0,DEU,200000.0,83149300.0,Point(10.0 51.0),1
672,frs,Eurasia,53.0,5.0,0.0,DEU,200000.0,83149300.0,Point(10.0 51.0),1
673,fmp,Africa,5.25,10.1666666667,0.0,CMR,140000.0,24053727.0,Point(12.0 7.0),1
674,fuf,Africa,11.5,-12.5,0.0,"['MLI', 'GIN', 'GNB']",4740200.0,"[18541980.0, 12717176.0, 1861283.0]","['Point(-4.0 17.0)', 'Point(-11.0 10.0)', 'Point(-15.0 12.0)']",3
675,fij,Papunesia,-17.8333333333,178.0,0.0,FJI,"[1500.0, 10000.0, 20000.0, 320000.0, 330000.0, 341270.0]",905502.0,Point(178.0 -18.0),1
676,fij,Papunesia,-18.0833333333,177.416666667,0.0,FJI,"[1500.0, 10000.0, 20000.0, 320000.0, 330000.0, 341270.0]",905502.0,Point(178.0 -18.0),1
677,fin,Eurasia,62.0,25.0,0.0,"['NOR', 'FIN', 'SWE', 'RUS', 'EST']","[272000.0, 5413380.0]","[5391369.0, 5501043.0, 10379295.0, 146804372.0, 1324820.0]","['Point(11.0 65.0)', 'Point(27.0 65.0)', 'Point(15.0 61.0)', 'Point(94.25 66.416666666)', 'Point(26.0 59.0)']",5
678,wyy,Papunesia,-17.0,177.3,0.0,FJI,85100,905502.0,Point(178.0 -18.0),1
679,fuc,Africa,16.5,-13.75,0.0,"['MLI', 'GMB', 'GIN', 'GNB', 'MRT', 'SEN']",4150000,"[18541980.0, 2100568.0, 12717176.0, 1861283.0, 4420184.0, 15850567.0]","['Point(-4.0 17.0)', 'Point(-15.5 13.5)', 'Point(-11.0 10.0)', 'Point(-15.0 12.0)', 'Point(-11.0 21.0)', 'Point(-14.283333 14.366667)']",6
680,fuc,Africa,15.0,-14.0,0.0,"['MLI', 'GMB', 'GIN', 'GNB', 'MRT', 'SEN']",4150000,"[18541980.0, 2100568.0, 12717176.0, 1861283.0, 4420184.0, 15850567.0]","['Point(-4.0 17.0)', 'Point(-15.5 13.5)', 'Point(-11.0 10.0)', 'Point(-15.0 12.0)', 'Point(-11.0 21.0)', 'Point(-14.283333 14.366667)']",6
681,fuv,Africa,10.25,11.25,0.0,NGA,15585000,190886311.0,Point(8.0 9.0),1
682,frr,Eurasia,54.5,9.0,0.0,DEU,10000,83149300.0,Point(10.0 51.0),1
683,foi,Papunesia,-6.5,143.5,0.0,PNG,7000,8935000.0,Point(147.0 -6.3),1
684,fon,Africa,6.41666666667,2.16666666667,0.0,"['TGO', 'BEN']",1935500,"[7797694.0, 11175692.0]","['Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)']",2
685,for,Papunesia,-6.75,145.5,0.0,PNG,30190,8935000.0,Point(147.0 -6.3),1
686,sac,North America,43.0,-83.0,0.0,USA,760,331449281.0,Point(-98.5795 39.828175),1
687,fqs,Papunesia,-3.0,141.583333333,0.0,PNG,5000,8935000.0,Point(147.0 -6.3),1
688,frd,Papunesia,-6.75,131.5,0.0,IDN,50000,270625568.0,Point(118.0 -2.0),1
689,fra,Eurasia,48.0,2.0,0.0,"['CAN', 'BEL', 'LUX', 'ITA', 'CHE', 'FRA', 'AND', 'MCO', 'DZA', 'KHM', 'TCD', 'IND', 'VUT', 'JEY', 'HTI', 'LBN', 'MLI', 'CAF', 'TGO', 'BEN', 'BFA', 'BDI', 'COM', 'COG', 'COD', 'DJI', 'GNQ', 'GAB', 'GIN', 'CIV', 'CMR', 'MDG', 'MRT', 'MUS', 'MAR', 'NER', 'RWA', 'SEN', 'SYC', 'GGY']","[76795640.0, 208157220.0]","[37894799.0, 11431406.0, 626108.0, 60317000.0, 8466017.0, 66628000.0, 76177.0, 38695.0, 41318142.0, 16005373.0, 15477751.0, 1326093247.0, 276244.0, 105500.0, 10981229.0, 6100075.0, 18541980.0, 4659080.0, 7797694.0, 11175692.0, 19193382.0, 11530580.0, 823652.0, 5260750.0, 86790567.0, 956985.0, 1267689.0, 2025137.0, 12717176.0, 24294750.0, 24053727.0, 25570895.0, 4420184.0, 1264613.0, 36029138.0, 21477348.0, 12208407.0, 15850567.0, 95843.0, 63026.0]","['Point(-109.0 56.0)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(2.0 47.0)', 'Point(1.555277777 42.558333333)', 'Point(7.416666666 43.733333333)', 'Point(1.0 28.0)', 'Point(105.0 12.6)', 'Point(19.4 15.466667)', 'Point(83.0 22.8)', 'Point(168.016669444 -16.633330555)', 'Point(-2.11 49.19)', 'Point(-72.8 19.0)', 'Point(35.766667 33.833333)', 'Point(-4.0 17.0)', 'Point(20.9 6.7)', 'Point(1.183333 8.25)', 'Point(2.183333333 8.833333333)', 'Point(-2.066667 12.266667)', 'Point(29.816667 -3.666667)', 'Point(44.44553 -12.23333)', 'Point(15.383330555 -0.75)', 'Point(23.656 -2.88)', 'Point(42.433333 11.8)', 'Point(10.0 1.5)', 'Point(11.5 -0.683330555)', 'Point(-11.0 10.0)', 'Point(-6.0 8.0)', 'Point(12.0 7.0)', 'Point(47.0 -20.0)', 'Point(-11.0 21.0)', 'Point(57.5 -20.2)', 'Point(-6.0 32.0)', 'Point(10.0 17.0)', 'Point(29.873888888 -1.940277777)', 'Point(-14.283333 14.366667)', 'Point(52.766667 -7.1)', 'Point(-2.583333333 49.45)']",40
690,fry,Eurasia,53.0,6.0,0.0,NLD,"[843000.0, 845100.0]","[17282163.0, 17100715.0]","['Point(5.55 52.316666666)', 'Point(4.883333333 52.366666666)']",1
691,fub,Africa,9.16666666667,13.5,0.0,"['TCD', 'CMR', 'NGA']",1174500,"[15477751.0, 24053727.0, 190886311.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)', 'Point(8.0 9.0)']",3
692,fud,Papunesia,-14.3333333333,-178.166666667,0.0,FRA,6330,66628000.0,Point(2.0 47.0),1
693,fun,South America,-8.0,-37.5,0.0,BRA,2930,210147125.0,Point(-53.0 -14.0),1
694,ffm,Africa,15.0,-5.0,0.0,MLI,1523240,18541980.0,Point(-4.0 17.0),1
695,fvr,Africa,13.5,25.0,0.0,"['TCD', 'SDN']",746000,"[15477751.0, 40533330.0]","['Point(19.4 15.466667)', 'Point(32.0 15.0)']",2
696,fut,Papunesia,-19.5333333333,170.216666667,0.0,VUT,1500,276244.0,Point(168.016669444 -16.633330555),1
697,cdo,Eurasia,26.0,119.5,0.0,"['MYS', 'TWN', 'BRN', 'JPN', 'CHN']",9100000,"[31624264.0, 23593794.0, 428697.0, 126434565.0, 1409517397.0, 1443497378.0]","['Point(108.0 3.0)', 'Point(121.0 24.0)', 'Point(114.566667 4.4)', 'Point(136.0 35.0)', 'Point(103.451944444 35.844722222)']",5
698,pym,Africa,9.58333333333,9.33333333333,0.0,NGA,31000,190886311.0,Point(8.0 9.0),1
699,gaa,Africa,5.66666666667,-0.166666666667,0.0,GHA,745000,26908262.0,Point(-0.5 8.0),1
700,gbu,Australia,-12.5833333333,132.833333333,1.0,AUS,0,24511800.0,Point(137.0 -28.0),1
701,ged,Africa,8.66666666667,7.41666666667,0.0,NGA,72100,190886311.0,Point(8.0 9.0),1
702,gla,Eurasia,57.0,-4.0,0.0,"['CAN', 'USA', 'GBR', 'AUS', 'NZL']","[57000.0, 60130.0]","[37894799.0, 331449281.0, 66022273.0, 24511800.0, 5112300.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(-2.0 54.6)', 'Point(137.0 -28.0)', 'Point(174.0 -41.2)']",5
703,gag,Eurasia,46.3333333333,28.6666666667,0.0,MDA,148720,2550900.0,Point(28.516667 47.25),1
704,gah,Papunesia,-6.0,145.416666667,0.0,PNG,40000,8935000.0,Point(147.0 -6.3),1
705,gmv,Africa,6.66666666667,37.25,0.0,ETH,1630000,104957438.0,Point(40.0 9.0),1
706,pwg,Papunesia,-9.75,149.833333333,0.0,PNG,3000,8935000.0,Point(147.0 -6.3),1
707,grt,Eurasia,25.6666666667,90.5,0.0,"['IND', 'BGD']",1000000,"[1326093247.0, 165775000.0]","['Point(83.0 22.8)', 'Point(89.866667 24.016667)']",2
708,bar,Eurasia,47.0,14.0,0.0,AUT,14089000,8809212.0,Point(14.0 48.0),1
709,bar,Eurasia,49.0,11.5,0.0,AUT,14089000,8809212.0,Point(14.0 48.0),1
710,bar,Eurasia,48.1666666667,16.3333333333,0.0,AUT,14089000,8809212.0,Point(14.0 48.0),1
711,gvo,South America,-10.6666666667,-62.0,0.0,BRA,1120,210147125.0,Point(-53.0 -14.0),1
712,gay,Papunesia,4.5,97.5,0.0,IDN,337000,270625568.0,Point(118.0 -2.0),1
713,gbp,Africa,6.66666666667,17.5,0.0,CAF,200000,4659080.0,Point(20.9 6.7),1
714,pov,Africa,12.0,-15.0,0.0,"['GNB', 'SEN']",500000,"[1861283.0, 15850567.0]","['Point(-15.0 12.0)', 'Point(-14.283333 14.366667)']",2
715,gya,Africa,6.0,15.0,0.0,"['CAF', 'CMR']",267000,"[4659080.0, 24053727.0]","['Point(20.9 6.7)', 'Point(12.0 7.0)']",2
716,deu,Eurasia,52.5,13.3333333333,0.0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']","[105000000.0, 80000000.0]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
717,deu,Eurasia,52.0,10.0,0.0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']","[105000000.0, 80000000.0]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
718,deu,Eurasia,52.4166666667,9.66666666667,0.0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']","[105000000.0, 80000000.0]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
719,deu,Eurasia,51.5833333333,11.5,0.0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']","[105000000.0, 80000000.0]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
720,deu,Eurasia,51.0,11.0,0.0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']","[105000000.0, 80000000.0]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
721,deu,Eurasia,45.75,21.25,0.0,"['CZE', 'LIE', 'BEL', 'LUX', 'DNK', 'POL', 'ITA', 'CHE', 'AUT', 'FRA', 'DEU']","[105000000.0, 80000000.0]","[10701777.0, 37922.0, 11431406.0, 626108.0, 5827463.0, 38382576.0, 60317000.0, 8466017.0, 8809212.0, 66628000.0, 83149300.0]","['Point(16.0 50.0)', 'Point(9.553889 47.145)', 'Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(10.0 56.0)', 'Point(19.0 52.0)', 'Point(12.5 42.5)', 'Point(8.231973 46.798562)', 'Point(14.0 48.0)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",11
722,gso,Africa,4.7,14.96,0.0,CAF,220000,4659080.0,Point(20.9 6.7),1
723,ell,Eurasia,34.75,33.0,0.0,"['CAN', 'USA', 'SWE', 'ITA', 'GRC', 'TUR', 'EGY', 'GBR', 'RUS', 'DEU', 'UKR', 'ALB', 'CYP', 'GEO', 'KAZ', 'ARM', 'AUS', 'ISR']","[13156880.0, 15000000.0]","[37894799.0, 331449281.0, 10379295.0, 60317000.0, 10760421.0, 83614362.0, 94798827.0, 66022273.0, 146804372.0, 83149300.0, 42558328.0, 3020209.0, 1141166.0, 3717100.0, 18276500.0, 2930450.0, 24511800.0, 9093000.0, 245246.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(15.0 61.0)', 'Point(12.5 42.5)', 'Point(23.0 38.5)', 'Point(36.0 39.0)', 'Point(29.0 27.0)', 'Point(-2.0 54.6)', 'Point(94.25 66.416666666)', 'Point(10.0 51.0)', 'Point(32.0 49.0)', 'Point(20.0 41.0)', 'Point(33.0 35.0)', 'Point(43.733330555 42.016669444)', 'Point(68.0 48.0)', 'Point(44.95 40.383333)', 'Point(137.0 -28.0)', 'Point(35.0 31.0)', 'Point(41.0 43.15)']",18
