,ISO,Name,Macroarea,Latitude_lang,Longitude_lang,Status_X_L,Status,num_speakers,cant_paises,Native_country,country_ISO,Latitude_country,Longitude_country,Coord_country_point,country_population,Family,Genus,WALS_ID,HDI,Nearest_languages
362,bji,Burji,Africa,5.5,37.8333333333,0.0,4 Educational,70100.0,2,ET,"['KEN', 'ETH']","[0.1, 9.0]","[38.0, 40.0]","['Point(38.0 0.1)', 'Point(40.0 9.0)']","[48468138.0, 104957438.0]",Afro-Asiatic,Lowland East Cushitic,brj,"[0.548, 0.463]",250
363,bkl,Berik,Papunesia,-2.25,138.833333333,0.0,6b Threatened,1200.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Tor-Orya,Tor,brk,0.694,340
364,loy,Baragaunle,Eurasia,28.8333333333,83.8333333333,0.0,6a Vigorous,7500.0,1,NP,NPL,[28.0],[84.0],Point(84.0 28.0),30327877.0,Sino-Tibetan,Bodic,brl,0.574,102
365,mya,Burmese,Eurasia,21.0,96.0,0.0,1 National,32035300.0,1,MM,MMR,[22.0],[96.0],Point(96.0 22.0),53370609.0,Sino-Tibetan,Burmese-Lolo,brm,0.578,81
366,bds,Burunge,Africa,-5.33333333333,36.0,0.0,6a Vigorous,28000.0,1,TZ,TZA,[-6.307],[34.854],Point(34.854 -6.307),57310019.0,Afro-Asiatic,Southern Cushitic,brn,0.538,85
367,tcs,Broken,Australia,-10.1666666667,143.0,0.0,3 Wider Communication,6170.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,other,Creoles and Pidgins,bro,0.939,373
368,wra,Barupu,Papunesia,-3.08333333333,142.083333333,,6a Vigorous,300.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Skou,Warapu,brp,0.555,345
369,brf,Bera,Africa,1.5,30.03,0.0,6b Threatened,120000.0,1,,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Niger-Congo,Bantoid,brq,0.457,164
370,bor,Bororo,South America,-16.0,-57.0,0.0,6b Threatened,1392.0,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,Bororoan,Bororoan,brr,0.754,62
371,bsn,Barasano,South America,-0.166666666667,-70.6666666667,0.0,5 Developing,1890.0,1,CO,COL,[4.0],[-74.0],Point(-74.0 4.0),49065615.0,Tucanoan,Tucanoan,brs,0.747,105
372,bru,Bru (Eastern),Eurasia,17.3333333333,106.0,0.0,5 Developing,112400.0,2,LA,"['LAO', 'VNM']","[18.2, 16.0]","[104.0, 108.0]","['Point(104.0 18.2)', 'Point(108.0 16.0)']","[6858160.0, 94660000.0]",Austro-Asiatic,Katuic,bru,"[0.601, 0.694]",118
373,brv,Bru (Western),Eurasia,16.75,104.75,0.0,6a Vigorous,183000.0,2,LA,"['LAO', 'THA']","[18.2, 14.0]","[104.0, 101.0]","['Point(104.0 18.2)', 'Point(101.0 14.0)']","[6858160.0, 65931550.0]",Austro-Asiatic,Katuic,brw,"[0.601, 0.755]",144
374,byr,Baruya,Papunesia,-6.91666666667,145.916666667,0.0,5 Developing,6600.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Trans-New Guinea,Angan,bry,0.555,339
375,bvq,Birri,Africa,5.5,25.1666666667,0.0,8a Moribund,200.0,1,CF,CAF,[6.7],[20.9],Point(20.9 6.7),4659080.0,Central Sudanic,Bongo-Bagirmi,brz,0.367,164
376,buf,Bushoong,Africa,-4.5,21.5,0.0,6a Vigorous,155000.0,1,CD,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Niger-Congo,Bantoid,bsh,0.457,106
377,siz,Berber (Siwa),Africa,29.1666666667,25.5,0.0,6a Vigorous,20000.0,2,EG,"['EGY', 'LBY']","[27.0, 27.0]","[29.0, 17.0]","['Point(29.0 27.0)', 'Point(17.0 27.0)']","[94798827.0, 6678567.0]",Afro-Asiatic,Berber,bsi,"[0.696, 0.706]",89
378,bak,Bashkir,Eurasia,53.0,58.0,0.0,2 Provincial,1200000.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Altaic,Turkic,bsk,0.816,8
379,bis,Bislama,Papunesia,-16.0,168.0,0.0,1 National,10000.0,2,VU,"['FRA', 'VUT']","[47.0, -16.633330555]","[2.0, 168.016669444]","['Point(2.0 47.0)', 'Point(168.016669444 -16.633330555)']","[66628000.0, 276244.0]",other,Creoles and Pidgins,bsm,"[0.888, 0.603]",128
380,bsc,Basari,Africa,12.6666666667,-13.0,0.0,5 Developing,33600.0,3,SN GN,"['GIN', 'GNB', 'SEN']","[10.0, 12.0, 14.366667]","[-11.0, -15.0, -14.283333]","['Point(-11.0 10.0)', 'Point(-15.0 12.0)', 'Point(-14.283333 14.366667)']","[12717176.0, 1861283.0, 15850567.0]",Niger-Congo,Tenda,bsr,"[0.459, 0.455, 0.505]",144
381,bhm,Bathari,Eurasia,18.0,56.0,0.0,8b Nearly Extinct,200.0,1,OM,OMN,[21.0],[57.0],Point(57.0 21.0),4829480.0,Afro-Asiatic,Semitic,bth,0.821,23
382,bbc,Batak (Toba),Papunesia,2.5,99.0,0.0,6b Threatened,2000000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Northwest Sumatra-Barrier Islands,bto,0.694,66
383,bvr,Burarra,Australia,-12.25,134.583333333,0.0,5 Developing,1070.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Mangrida,Burarran,bua,0.939,294
384,bvb,Bubi,Africa,3.5,8.66666666667,0.0,6b Threatened,20000.0,1,GQ,GNQ,[1.5],[10.0],Point(10.0 1.5),1267689.0,Niger-Congo,Bantoid,bub,0.591,230
385,bdm,Buduma,Africa,13.5,14.5,0.0,6a Vigorous,54800.0,3,NG TD CM,"['TCD', 'CMR', 'NGA']","[15.466667, 7.0, 9.0]","[19.4, 12.0, 8.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)', 'Point(8.0 9.0)']","[15477751.0, 24053727.0, 190886311.0]",Afro-Asiatic,Biu-Mandara,bud,"[0.404, 0.556, 0.532]",651
386,bug,Bugis,Papunesia,-4.0,120.0,0.0,3 Wider Communication,5017800.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,South Sulawesi,bug,0.694,100
387,bzq,Buli (in Indonesia),Papunesia,1.0,128.5,0.0,6b Threatened,2524.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,South Halmahera - West New Guinea,bui,0.694,187
388,nmg,Bujeba,Africa,3.0,10.1666666667,0.0,5 Developing,22000.0,2,GQ CM,"['GNQ', 'CMR']","[1.5, 7.0]","[10.0, 12.0]","['Point(10.0 1.5)', 'Point(12.0 7.0)']","[1267689.0, 24053727.0]",Niger-Congo,Bantoid,buj,"[0.591, 0.556]",472
389,bxk,Bukusu,Africa,0.75,34.6666666667,0.0,4 Educational,1227100.0,2,KE,"['KEN', 'UGA']","[0.1, 1.28]","[38.0, 32.39]","['Point(38.0 0.1)', 'Point(32.39 1.28)']","[48468138.0, 42862958.0]",Niger-Congo,Bantoid,buk,"[0.548, 0.516]",292
390,bul,Bulgarian,Eurasia,42.5,25.0,0.0,1 National,9000000.0,10,BG,"['GRC', 'TUR', 'RUS', 'UKR', 'MDA', 'ROU', 'BGR', 'MKD', 'ALB', 'SRB']","[38.5, 39.0, 66.416666666, 49.0, 47.25, 46.0, 42.75, 41.65, 41.0, 43.95]","[23.0, 36.0, 94.25, 32.0, 28.516667, 25.0, 25.5, 21.716667, 20.0, 20.933333333]","['Point(23.0 38.5)', 'Point(36.0 39.0)', 'Point(94.25 66.416666666)', 'Point(32.0 49.0)', 'Point(28.516667 47.25)', 'Point(25.0 46.0)', 'Point(25.5 42.75)', 'Point(21.716667 41.65)', 'Point(20.0 41.0)', 'Point(20.933333333 43.95)']","[10760421.0, 83614362.0, 146804372.0, 42558328.0, 2550900.0, 19586539.0, 7000039.0, 2075301.0, 3020209.0, 7022268.0]",Indo-European,Slavic,bul,"[0.865, 0.82, 0.816, 0.747, 0.693, 0.793, 0.782, 0.764, 0.771]",717
391,tkw,Buma,Papunesia,-11.6333333333,166.833333333,0.0,7 Shifting,800.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,bum,0.546,66
392,buo,Buin,Papunesia,-6.75,155.75,0.0,5 Developing,26500.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,East Bougainville,East Bougainville,bun,0.555,134
393,bsk,Burushaski,Eurasia,36.5,74.5,0.0,6a Vigorous,126300.0,1,PK,PAK,[30.0],[71.0],Point(71.0 30.0),216565318.0,,,bur,0.562,71
394,bqp,Busa,Africa,9.66666666667,4.0,0.0,5 Developing,15000.0,1,NG,NGA,[9.0],[8.0],Point(8.0 9.0),190886311.0,Mande,Eastern Mande,bus,0.532,183
395,bxm,Buriat,Eurasia,52.0,108.0,0.0,6a Vigorous,42500.0,1,CN RU MN,MNG,[47.0],[104.0],Point(104.0 47.0),3075647.0,Altaic,Mongolic,but,0.741,19
396,mhs,Buru,Papunesia,-3.5,126.5,0.0,6a Vigorous,32980.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Central Malayo-Polynesian,buu,0.694,150
397,bum,Bulu,Africa,3.0,11.0,0.0,3 Wider Communication,1658000.0,1,CM,CMR,[7.0],[12.0],Point(12.0 7.0),24053727.0,Niger-Congo,Bantoid,buw,0.556,236
398,bwu,Buli (in Ghana),Africa,10.5,-1.25,0.0,5 Developing,168000.0,1,GH,GHA,[8.0],[-0.5],Point(-0.5 8.0),26908262.0,Niger-Congo,Northern-Central Gur,buy,0.592,119
399,bdr,Bajau (West Coast),Papunesia,6.33333333333,116.333333333,0.0,6b Threatened,210000.0,1,MY,MYS,[3.0],[108.0],Point(108.0 3.0),31624264.0,Austronesian,Sama-Bajaw,bwc,0.802,119
400,bee,Byansi,Eurasia,30.1666666667,80.5,0.0,6b Threatened,3380.0,2,IN,"['IND', 'NPL']","[22.8, 28.0]","[83.0, 84.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']","[1326093247.0, 30327877.0]",Sino-Tibetan,Bodic,bya,"[0.64, 0.574]",199
401,bsw,Bayso,Africa,6.25,37.75,0.0,6a Vigorous,5480.0,1,ET,ETH,[9.0],[40.0],Point(40.0 9.0),104957438.0,Afro-Asiatic,Lowland East Cushitic,bys,0.463,154
402,bvz,Bauzi,Papunesia,-2.5,137.5,0.0,6a Vigorous,1500.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,East Geelvink Bay,East Geelvink Bay,bzi,0.694,346
403,cjp,Cabécar,North America,9.75,-83.4166666667,0.0,6b Threatened,11100.0,1,CR,CRI,[10.0],[-84.0],Point(-84.0 10.0),4905769.0,Chibchan,Talamanca,cab,0.794,66
404,cbv,Cacua,South America,1.08333333333,-70.0,0.0,5 Developing,220.0,1,CO,COL,[4.0],[-74.0],Point(-74.0 4.0),49065615.0,Cacua-Nukak,Cacua-Nukak,cac,0.747,107
405,cad,Caddo,North America,33.3333333333,-93.5,0.0,8a Moribund,25.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Caddoan,Caddoan,cad,0.92,46
406,chl,Cahuilla,North America,33.5,-116.25,0.0,8b Nearly Extinct,6.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,California Uto-Aztecan,cah,0.92,104
407,suq,Chai,Africa,5.33333333333,35.3333333333,0.0,4 Educational,26900.0,1,ET SS,ETH,[9.0],[40.0],Point(40.0 9.0),104957438.0,Eastern Sudanic,Surmic,cai,0.463,158
408,suq,Tirmaga,Africa,5.33333333333,35.3333333333,0.0,4 Educational,26900.0,1,ET,ETH,[9.0],[40.0],Point(40.0 9.0),104957438.0,Eastern Sudanic,Surmic,trm,0.463,158
409,cak,Cakchiquel,North America,14.5,-91.0,0.0,4 Educational,500000.0,1,GT,GTM,[15.5],[-90.25],Point(-90.25 15.5),17263239.0,Mayan,Mayan,cak,0.627,149
410,kbh,Camsá,South America,1.16666666667,-77.0,0.0,5 Developing,4000.0,1,CO,COL,[4.0],[-74.0],Point(-74.0 4.0),49065615.0,,,cam,0.747,92
411,cbu,Candoshi,South America,-4.16666666667,-77.0,0.0,5 Developing,3260.0,1,PE,PER,[-9.4],[-76.0],Point(-76.0 -9.4),29381884.0,,,can,0.75,91
412,kaq,Capanahua,South America,-7.0,-74.0,0.0,7 Shifting,100.0,1,PE,PER,[-9.4],[-76.0],Point(-76.0 -9.4),29381884.0,Panoan,Panoan,cap,0.75,102
413,car,Carib,South America,5.5,-56.0,0.0,6b Threatened,10000.0,2,SR,"['VEN', 'GUY']","[8.0, 5.733333]","[-67.0, -59.316667]","['Point(-67.0 8.0)', 'Point(-59.316667 5.733333)']","[28515829.0, 777859.0]",Cariban,Cariban,car,"[0.761, 0.654]",111
414,cbr,Cashibo,South America,-8.5,-75.5,0.0,5 Developing,2780.0,1,PE,PER,[-9.4],[-76.0],Point(-76.0 -9.4),29381884.0,Panoan,Panoan,cas,0.75,89
415,cto,Catio,South America,7.16666666667,-76.3333333333,0.0,6a Vigorous,15040.0,2,CO,"['COL', 'PAN']","[4.0, 8.616667]","[-74.0, -80.366667]","['Point(-74.0 4.0)', 'Point(-80.366667 8.616667)']","[49065615.0, 4098587.0]",Choco,Choco,cat,"[0.747, 0.78]",167
416,cav,Cavineña,South America,-13.3333333333,-66.5,0.0,6b Threatened,600.0,1,BO,BOL,[-17.056869611],[-64.991228611],Point(-64.991228611 -17.056869611),11051600.0,Tacanan,Tacanan,cav,0.693,82
417,cbi,Cayapa,South America,0.666666666667,-79.0,0.0,6b Threatened,5870.0,1,EC,ECU,[-1.0],[-78.0],Point(-78.0 -1.0),16624858.0,Barbacoan,Barbacoan,cay,0.746,80
418,boi,Chumash (Barbareño),North America,34.5,-120.25,0.0,9 Reawakening,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Chumash,Chumash,cba,0.92,86
419,cao,Chácobo,South America,-12.1666666667,-66.75,0.0,5 Developing,1400.0,1,BO,BOL,[-17.056869611],[-64.991228611],Point(-64.991228611 -17.056869611),11051600.0,Panoan,Panoan,cbo,0.693,84
420,coz,Chocho,North America,17.6666666667,-97.4166666667,0.0,8b Nearly Extinct,730.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Popolocan,cch,0.756,149
421,cic,Chickasaw,North America,34.0,-88.0,0.0,8a Moribund,75.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Muskogean,Muskogean,cck,0.92,41
422,cco,Chinantec (Comaltepec),North America,17.5833333333,-96.4166666667,0.0,5 Developing,2000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Chinantecan,ccm,0.756,148
423,coq,Chasta Costa,North America,42.6666666667,-124.0,1.0,10 Extinct,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Na-Dene,Athapaskan,cco,0.92,108
424,coc,Cocopa,North America,32.3333333333,-115.0,0.0,7 Shifting,650.0,2,MX US,"['USA', 'MEX']","[39.828175, 23.0]","[-98.5795, -102.0]","['Point(-98.5795 39.828175)', 'Point(-102.0 23.0)']","[331449281.0, 124777324.0]",Hokan,Yuman,ccp,"[0.92, 0.756]",196
425,cho,Choctaw,North America,32.25,-88.5,0.0,6b Threatened,9200.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Muskogean,Muskogean,cct,0.92,41
426,mch,Carib (De'kwana),South America,5.5,-65.0,0.0,6a Vigorous,6630.0,2,VR,"['BRA', 'VEN']","[-14.0, 8.0]","[-53.0, -67.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)']","[210147125.0, 28515829.0]",Cariban,Cariban,cde,"[0.754, 0.761]",123
427,csw,Cree (Swampy),North America,56.0,-90.0,0.0,6b Threatened,2500.0,1,CA,CAN,[56.0],[-109.0],Point(-109.0 56.0),37894799.0,Algic,Algonquian,cea,0.926,15
428,ceb,Cebuano,Papunesia,10.0,124.0,0.0,3 Wider Communication,20000000.0,1,PH,PHL,[12.0],[123.0],Point(123.0 12.0),100981437.0,Austronesian,Greater Central Philippine,ceb,0.699,132
429,cob,Chicomuceltec,North America,15.5,-92.25,0.0,9 Dormant,0.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Mayan,Mayan,cec,0.756,152
430,cam,Cèmuhî,Papunesia,-20.8333333333,165.166666667,0.0,6b Threatened,2600.0,1,NC,NCL,[-21.25],[165.3],Point(165.3 -21.25),278500.0,Austronesian,Oceanic,cem,,50
431,old,Chaga,Africa,-3.0,37.0,0.0,6a Vigorous,362000.0,1,TZ,TZA,[-6.307],[34.854],Point(34.854 -6.307),57310019.0,Niger-Congo,Bantoid,cga,0.538,104
432,cha,Chamorro,Papunesia,13.45,144.75,0.0,1 National,64300.0,1,GU,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Austronesian,Chamorro,cha,0.92,185
433,can,Chambri,Papunesia,-4.16666666667,143.083333333,0.0,6a Vigorous,800.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Lower Sepik-Ramu,Lower Sepik,chb,0.555,349
434,che,Chechen,Eurasia,43.25,45.8333333333,0.0,2 Provincial,1393900.0,5,RU,"['TUR', 'RUS', 'GEO', 'KAZ', 'JOR']","[39.0, 66.416666666, 42.016669444, 48.0, 31.2]","[36.0, 94.25, 43.733330555, 68.0, 36.5]","['Point(36.0 39.0)', 'Point(94.25 66.416666666)', 'Point(43.733330555 42.016669444)', 'Point(68.0 48.0)', 'Point(36.5 31.2)']","[83614362.0, 146804372.0, 3717100.0, 18276500.0, 10428241.0]",Nakh-Daghestanian,Nakh,chc,"[0.82, 0.816, 0.754, 0.8, 0.748]",164
435,cdn,Chaudangsi,Eurasia,30.0,80.25,0.0,6b Threatened,1830.0,1,IN,IND,[22.8],[83.0],Point(83.0 22.8),1326093247.0,Sino-Tibetan,Bodic,chd,0.64,96
436,chr,Cherokee,North America,35.5,-83.5,0.0,8a Moribund,12300.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Iroquoian,Southern Iroquoian,che,0.92,38
437,nbc,Chang,Eurasia,26.3333333333,94.75,0.0,5 Developing,66900.0,1,IN MM,IND,[22.8],[83.0],Point(83.0 22.8),1326093247.0,Sino-Tibetan,Northern Naga,chg,0.64,82
438,sgw,Chaha,Africa,8.112935,37.93267,0.0,5 Developing,1480000.0,1,ET,ETH,[9.0],[40.0],Point(40.0 9.0),104957438.0,Afro-Asiatic,Semitic,chh,0.463,152
439,sgw,Muher,Africa,8.112935,37.93267,0.0,5 Developing,1480000.0,1,ET,ETH,[9.0],[40.0],Point(40.0 9.0),104957438.0,Afro-Asiatic,Semitic,muh,0.463,152
440,cid,Chimariko,North America,41.0,-123.0,1.0,10 Extinct,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Hokan,Chimariko,chi,0.92,106
441,ckt,Chukchi,Eurasia,67.0,-173.0,0.0,6b Threatened,5100.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,chk,0.816,9
442,cjh,Chehalis (Upper),North America,46.5833333333,-123.0,0.0,9 Dormant,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Salishan,Tsamosan,chl,0.92,105
443,cji,Chamalal,Eurasia,42.55,46.05,0.0,6b Threatened,500.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Nakh-Daghestanian,Avar-Andic-Tsezic,chm,0.816,62
444,chx,Chantyal,Eurasia,28.5833333333,83.4166666667,0.0,6b Threatened,4020.0,1,NP,NPL,[28.0],[84.0],Point(84.0 28.0),30327877.0,Sino-Tibetan,Bodic,chn,0.574,99
445,chd,Chontal (Highland),North America,16.25,-95.75,0.0,8a Moribund,2200.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Tequistlatecan,Tequistlatecan,cho,0.756,151
446,chp,Chipewyan,North America,59.0,-106.0,0.0,6b Threatened,11130.0,1,CA,CAN,[56.0],[-109.0],Point(-109.0 56.0),37894799.0,Na-Dene,Athapaskan,chp,0.926,11
447,chq,Chinantec (Quiotepec),North America,17.5833333333,-96.6666666667,0.0,6a Vigorous,8000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Chinantecan,chq,0.756,148
448,crw,Chrau,Eurasia,10.75,107.5,0.0,6b Threatened,26900.0,1,VN,VNM,[16.0],[108.0],Point(108.0 16.0),94660000.0,Austro-Asiatic,Bahnaric,chr,0.694,58
449,csy,Chin (Siyin),Eurasia,23.8333333333,94.0,0.0,5 Developing,10700.0,1,MM,MMR,[22.0],[96.0],Point(96.0 22.0),53370609.0,Sino-Tibetan,Kuki-Chin,chs,0.578,87
450,cya,Chatino (Nopala),North America,16.0833333333,-97.1666666667,0.0,5 Developing,51600.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Zapotecan,cht,0.756,152
451,cag,Nivacle,South America,-23.5,-60.5,0.0,5 Developing,10320.0,1,PY,PRY,[-23.5],[-58.0],Point(-58.0 -23.5),6811297.0,Matacoan,Matacoan,chu,0.702,39
452,chv,Chuvash,Eurasia,55.5,47.5,0.0,2 Provincial,1279650.0,5,RU,"['RUS', 'BLR', 'UKR', 'KAZ', 'UZB']","[66.416666666, 53.528333333, 49.0, 48.0, 41.0]","[94.25, 28.046666666, 32.0, 68.0, 66.0]","['Point(94.25 66.416666666)', 'Point(28.046666666 53.528333333)', 'Point(32.0 49.0)', 'Point(68.0 48.0)', 'Point(66.0 41.0)']","[146804372.0, 9349645.0, 42558328.0, 18276500.0, 33570609.0]",Altaic,Turkic,chv,"[0.816, 0.798, 0.747, 0.8, 0.71]",91
453,cja,Cham (Western),Eurasia,12.0,105.5,0.0,6a Vigorous,291000.0,2,KH,"['KHM', 'VNM']","[12.6, 16.0]","[105.0, 108.0]","['Point(105.0 12.6)', 'Point(108.0 16.0)']","[16005373.0, 94660000.0]",Austronesian,Malayo-Sumbawan,chw,"[0.582, 0.694]",112
454,clo,Chontal (Huamelultec Oaxaca),North America,16.0,-95.75,0.0,8b Nearly Extinct,1280.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Tequistlatecan,Tequistlatecan,chx,0.756,151
455,cbt,Chayahuita,South America,-5.5,-77.0,0.0,5 Developing,14000.0,1,PE,PER,[-9.4],[-76.0],Point(-76.0 -9.4),29381884.0,Cahuapanan,Cahuapanan,chy,0.75,88
456,nya,Chichewa,Africa,-14.0,34.0,0.0,3 Wider Communication,12000000.0,3,MZ MW ZM ZW,"['ZMB', 'MWI', 'MOZ']","[-14.0, -13.0, -19.0]","[28.0, 34.0, 35.0]","['Point(28.0 -14.0)', 'Point(34.0 -13.0)', 'Point(35.0 -19.0)']","[17094130.0, 18622104.0, 29668834.0]",Niger-Congo,Bantoid,cic,"[0.588, 0.477, 0.437]",104
457,inz,Chumash (Ineseño),North America,34.6666666667,-120.25,0.0,9 Dormant,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Chumash,Chumash,cin,0.92,88
458,pei,Chichimeca-Jonaz,North America,21.6666666667,-100.5,0.0,7 Shifting,2130.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Chichimec,cjo,0.756,153
459,mrn,Cheke Holo,Papunesia,-8.33333333333,159.666666667,0.0,5 Developing,10800.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,ckh,0.546,92
460,chh,Chinook (Lower),North America,46.25,-123.5,0.0,9 Dormant,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Penutian,Chinookan,ckl,0.92,108
461,wac,Chinook (Upper),North America,45.62,-121.16,0.0,9 Dormant,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Penutian,Chinookan,cku,0.92,109
462,wac,Kathlamet,North America,45.62,-121.16,0.0,9 Dormant,0.0,1,,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Penutian,Chinookan,ktm,0.92,109
463,clm,Clallam,North America,48.0833333333,-123.75,0.0,9 Reawakening,0.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Salishan,Central Salish,cla,0.92,98
464,cld,Chaldean (Modern),Eurasia,36.0,43.0,0.0,7 Shifting,232910.0,1,IQ,IRQ,[33.0],[43.0],Point(43.0 33.0),38274618.0,Afro-Asiatic,Semitic,cld,0.685,53
465,cld,Neo-Aramaic (Amadiya),Eurasia,36.0,43.0,0.0,7 Shifting,232910.0,1,IQ,IRQ,[33.0],[43.0],Point(43.0 33.0),38274618.0,Afro-Asiatic,Semitic,naa,0.685,53
466,cle,Chinantec (Lealao),North America,17.3333333333,-95.9166666667,0.0,5 Developing,2000.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Oto-Manguean,Chinantecan,cle,0.756,148
467,clw,Chulym,Eurasia,54.3333333333,89.6666666667,0.0,8a Moribund,44.0,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Altaic,Turkic,cly,0.816,44
468,cbg,Chimila,South America,10.0,-74.0,0.0,6b Threatened,350.0,1,CO,COL,[4.0],[-74.0],Point(-74.0 4.0),49065615.0,Chibchan,Chimila,cma,0.747,78
469,xcm,Comecrudo,North America,25.8333333333,-99.0,,,0.0,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Comecrudan,Comecrudan,cmc,0.756,142
470,cjm,Cham (Eastern),Eurasia,11.3333333333,108.5,0.0,6b Threatened,161729.0,1,VN,VNM,[16.0],[108.0],Point(108.0 16.0),94660000.0,Austronesian,Malayo-Sumbawan,cme,0.694,55
471,ute,Chemehuevi,North America,34.3333333333,-115.166666667,0.0,6b Threatened,1900.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,Numic,cmh,0.92,107
472,ute,Paiute (Southern),North America,34.3333333333,-115.166666667,0.0,6b Threatened,1900.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,Numic,put,0.92,107
473,ute,Ute,North America,34.3333333333,-115.166666667,0.0,6b Threatened,1900.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,Numic,ute,0.92,107
474,rab,Camling,Eurasia,27.0,86.6666666667,0.0,6b Threatened,83200.0,1,NP,NPL,[28.0],[84.0],Point(84.0 28.0),30327877.0,Sino-Tibetan,Mahakiranti,cml,0.574,111
475,com,Comanche,North America,33.5,-101.5,0.0,8a Moribund,100.0,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,Numic,cmn,0.92,52
